mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y,LL
-0.00743778918582962,-0.990521263927013,0.00470928749589866,-1.24265989098203,0.0033679588225526,0.0755939837582309,0.0187485876605274,-0.0326236525858146,0.733982464701301,486.526356310296
-0.00776761028668375,-0.990521263927013,0.00479269107734385,-1.25779485848885,0.0033679588225526,0.0755939837582309,0.0118509855730608,0.0591659378462663,0.728195304814536,475.666279698409
-0.0082026634375567,-0.990521263927013,0.00472944829445687,-1.22719619343066,0.0033679588225526,0.0755939837582309,0.0336335934669407,0.0164187702790283,0.650298261181986,480.680589146407
-0.00717981386910326,-0.990521263927013,0.00472126399157783,-1.2374969167335,0.0033679588225526,0.0755939837582309,0.00105331488729476,-0.0364909954319977,0.620072113247636,436.594896886417
-0.00762537591085093,-0.990521263927013,0.00470800711411636,-1.22343450486355,0.0033679588225526,0.0755939837582309,0.0175522770787698,0.0437262363631622,0.800226193097261,512.10021375172
-0.00699205419972633,-0.990521263927013,0.00471573000678965,-1.26735813077088,0.0033679588225526,0.0755939837582309,0.0108797990640055,0.0960569126825436,0.660703739839561,463.474861551358
-0.00686330644402759,-0.990521263927013,0.00466262268739404,-1.26111962201636,0.0033679588225526,0.0755939837582309,0.0175714889177006,-0.0137128420752648,0.757085319664468,506.048542289675
-0.00624344521016724,-0.990521263927013,0.00470654901210154,-1.28363708859272,0.0033679588225526,0.0797824510763583,0.0192516355418834,-0.0443144699348997,0.671413779036063,441.19971976794
-0.00700343152108828,-0.990521263927013,0.00468726205739084,-1.2116895246081,0.0033679588225526,0.0797680197640786,0.0138286371115667,0.0385579718110104,0.761562416491827,505.644948836555
-0.00714726068337912,-0.988736155433833,0.00472439318114154,-1.20864908122835,0.0033679588225526,0.0797680197640786,0.00493826483137602,0.072868670233424,0.790856267561287,511.5607403372
-0.00813125486121554,-0.988736155433833,0.00473048601775027,-1.2425335633136,0.0033679588225526,0.0797680197640786,0.0129215180378992,0.065460295842371,0.719489707355954,497.874419312808
-0.00696835483466358,-0.988736155433833,0.00471618638417613,-1.27161218364457,0.0033679588225526,0.0759482176367704,0.000810229202349912,0.0506598736854416,0.709196236195578,489.272695819629
-0.00673945248760421,-0.988736155433833,0.00472831461832205,-1.2526070548411,0.0033679588225526,0.0759482176367704,0.0257695242800132,0.0600546715921332,0.759911058661323,481.727682960444
-0.00779371785791707,-0.988736155433833,0.00477523012170286,-1.26342595982229,0.0033679588225526,0.0759482176367704,0.0123033439727332,0.0632470007212995,0.79290732810519,525.503519161584
-0.00772241693527301,-0.988736155433833,0.00479643896808357,-1.30034589625588,0.0033679588225526,0.0789505202863988,0.0222811911804968,0.118176015091936,0.697197520578388,495.529618868389
-0.00824706201591466,-0.988736155433833,0.00481186142489418,-1.23385973859607,0.0033679588225526,0.0789505202863988,0.00783669238013276,0.031837600305433,0.761280746860901,512.312813084069
-0.00869516359894356,-0.988736155433833,0.00477074788412777,-1.21854448045514,0.0033679588225526,0.0789505202863988,0.0100184427864711,0.0936583996000284,0.79401904901457,491.768511939684
-0.00783617055221047,-0.988736155433833,0.00477056580625947,-1.25092326071296,0.0033679588225526,0.0789505202863988,0.0201289574367347,0.0400944622852771,0.768443570035051,482.683822170813
-0.00833395473522169,-0.988736155433833,0.00477159861699485,-1.24464528537165,0.00337833735993708,0.0789505202863988,0.0101605077334387,0.116090526204532,0.729796752207681,478.896875129506
-0.00813068507641636,-0.988736155433833,0.00473449555180861,-1.22319913235994,0.00337833735993708,0.0789505202863988,0.00472918961663127,0.00602550919219226,0.767404571188262,500.290462125607
-0.0083201122078663,-0.988736155433833,0.00480907981961691,-1.27667475591616,0.00337833735993708,0.0789505202863988,0.0253284377977321,-0.0499106915902586,0.746756826691742,499.918515219777
