acceptV0,acceptrho,accepts2V,acceptV_1,acceptV_2,acceptV_3,acceptV_4,acceptV_5,acceptV_6,acceptV_7,acceptV_8,acceptV_9,acceptV_10,acceptV_11,acceptV_12,acceptV_13,acceptV_14,acceptV_15,acceptV_16,acceptV_17,acceptV_18,acceptV_19,acceptV_20,acceptV_21,acceptV_22,acceptV_23,acceptV_24,acceptV_25,acceptV_26,acceptV_27,acceptV_28,acceptV_29,acceptV_30,acceptV_31,acceptV_32,acceptV_33,acceptV_34,acceptV_35,acceptV_36,acceptV_37,acceptV_38,acceptV_39,acceptV_40,acceptV_41,acceptV_42,acceptV_43,acceptV_44,acceptV_45,acceptV_46,acceptV_47,acceptV_48,acceptV_49,acceptV_50,acceptV_51,acceptV_52,acceptV_53,acceptV_54,acceptV_55,acceptV_56,acceptV_57,acceptV_58,acceptV_59,acceptV_60,acceptV_61,acceptV_62,acceptV_63,acceptV_64,acceptV_65,acceptV_66,acceptV_67,acceptV_68,acceptV_69,acceptV_70,acceptV_71,acceptV_72,acceptV_73,acceptV_74,acceptV_75,acceptV_76,acceptV_77,acceptV_78,acceptV_79,acceptV_80,acceptV_81,acceptV_82,acceptV_83,acceptV_84,acceptV_85,acceptV_86,acceptV_87,acceptV_88,acceptV_89
0.037025,0.11321,0.110305,0.00674,0.00576,0.01189,0.01562,0.01216,0.01279,0.00676,0.00656,0.0087,0.01811,0.00949,0.01434,0.01229,0.01315,0.01111,0.01796,0.01148,0.01569,0.01067,0.00787,0.01154,0.01363,0.00845,0.01354,0.00783,0.01984,0.01024,0.00868,0.00616,0.01457,0.01171,0.01055,0.01549,0.01512,0.00908,0.00985,0.01106,0.01061,0.01668,0.01377,0.01133,0.00796,0.01196,0.00737,0.00927,0.01275,0.01463,0.01224,0.01328,0.00668,0.0049,0.00803,0.00552,0.0142,0.013,0.01203,0.00983,0.0185,0.01136,0.01096,0.01439,0.00852,0.01537,0.01374,0.00967,0.01805,0.01085,0.01582,0.01175,0.01185,0.01422,0.01099,0.0076,0.01335,0.00983,0.01377,0.01104,0.01743,0.00787,0.01391,0.01128,0.01819,0.01493,0.00707,0.00556,0.01446,0.01292,0.00695,0.00582
