LL
246.185194515874
224.425526425587
186.267554441536
201.921929506298
251.85994446888
238.158001596771
205.034873951008
233.716920702299
235.173912029464
222.072536858202
228.547885724614
197.011412135267
217.832458436028
222.939102586396
222.37195230922
197.021989121867
231.231905237615
206.834844166245
173.171642281776
183.970410229447
201.073815580159
182.206786348285
170.426138264842
175.439099484654
212.543293543491
218.480844188082
177.997808105943
187.387969577372
195.622584389455
212.201466769846
214.954936024782
206.967206662788
189.617369782372
232.45720096703
212.646782663173
191.790082838413
199.550914306994
193.880226076816
186.288617850754
206.831559787264
189.256406576077
202.40433675156
214.394695703979
172.954167670101
202.50979100677
218.755485814992
196.310550880617
223.09909423072
183.381990373022
144.112264759934
202.955969911534
176.558444122008
194.432588579832
266.102184034768
221.35459549751
192.594300702208
248.706805643924
223.111186427217
214.566624909465
218.789415936438
216.769556957154
219.873742847895
229.468449652595
237.860235434252
240.685804964628
210.751287796854
251.668606395059
243.482940681918
237.117933590314
227.100416035112
255.83156368007
243.575287978685
246.992419603373
205.250801476833
233.356741189862
241.915825778606
223.544709289956
257.199649145524
275.20259403009
231.117960266617
237.496961471857
203.377480594844
241.179439787651
283.280348139751
280.000309592547
256.437031307827
264.374990600001
242.810720446153
295.537612618518
269.899960015849
260.16422110681
294.794327588898
267.03963442143
246.941407939086
241.292734568894
226.66843801068
216.277517982705
252.20418255012
221.149141538242
282.057033844423
283.633269088142
243.292055553347
256.42535704127
263.70851990074
269.972198732612
272.588496536205
283.906907686908
269.832395284864
251.120362081726
289.54558252497
273.23945977239
252.889554241477
256.872596474774
221.905845665335
242.94403748298
247.066659033687
279.794634976771
267.532898102382
241.401091573047
292.897724210267
264.598886050341
265.730682024825
266.864978089985
242.434531634554
277.204100115718
287.214681157492
268.181906720143
286.318473576502
269.222918755693
297.16573767431
270.443155854164
255.967511642966
316.106933841765
260.868217760744
284.675841075376
256.887106456278
256.973082031292
294.884120319178
260.565852477133
261.92701660944
279.639140325833
282.864009127362
254.499894452565
266.660424039706
309.496402307453
281.966001737957
234.684634618677
273.321061737529
299.161798298631
260.656410001047
286.829383045552
264.173909304389
254.65489006829
284.572578753632
264.551883702296
256.564973129596
253.56451596798
276.512507516952
269.9403872504
259.970281941684
250.84816667033
261.979076660628
235.103418147216
231.389728830133
285.933631408364
246.630095427484
242.190853863216
269.445665875833
296.893704467181
280.947414400756
243.945927729653
310.7520409375
275.118482201421
264.755398207006
292.287458971037
269.427100477234
322.07858264171
256.425993296233
306.905813488645
241.273484311228
280.841752615379
280.292223662728
286.703940334985
324.920476108398
327.239060048264
287.800776480737
253.400009413846
267.949296784027
287.574013136631
273.397936900009
314.267635625883
301.945418267928
311.160044149554
309.325397008669
317.343707054449
291.358034321176
304.082537877862
324.973914281773
319.880776387966
302.255283281166
296.594621710825
275.677604789371
336.861006974555
289.418698997065
360.195173818482
314.473359725681
331.441371438648
309.906966912713
330.737464602585
318.941515571396
291.77376258145
299.541314146587
260.893586396204
283.553861985565
307.472183674066
311.784988675847
327.315133319131
331.269918696679
331.669394464377
309.613346806266
336.465105334428
258.45520847068
343.447440677514
301.676113065786
356.592854993624
322.368943600489
300.870413947845
280.569662459212
316.673489079569
311.641063367225
291.489499317159
337.772250831992
318.892173598944
325.757652326395
306.717772426653
326.699011585408
340.056845202146
355.834687098834
352.838763813963
325.621342346643
284.08907880855
318.862663920745
306.984213896472
364.533355230796
296.560009484586
309.036266770263
325.84544885824
322.441775267962
319.780662048472
308.26376248403
328.629523671228
291.444788396218
266.745203806812
340.408014863493
271.293523028722
286.093040362783
276.618866173878
291.30817908922
298.878460986043
312.012193165586
312.369337760136
324.703339441255
343.043228714112
265.494276745085
360.412090925103
308.631374251382
311.270843415931
309.364436719735
314.86069823943
330.139186092786
348.633636481093
336.692684882869
334.547980868079
319.419153106634
307.958752925811
295.393672232344
322.36309594232
347.093931906374
351.013512006697
301.880297973798
278.606614332953
289.892957620984
361.151726888587
350.059302418793
351.042498126185
360.986044013733
345.732931319441
327.441813883214
313.326655413731
326.381069790967
323.73581607195
321.809856583598
315.854671039635
292.999670878995
318.281240581295
289.483567981214
332.012599971276
305.104392292478
286.532141884829
285.066567017581
311.764000260185
312.265099308655
316.827546426848
350.167457635606
337.765395429138
290.346341815062
361.149033201943
345.78534234555
340.591752624158
316.692957235381
321.546104836726
317.010456433826
305.41350392349
325.598044403992
288.235466732936
288.424393870798
324.742578986918
337.753266833878
334.340429779578
318.744912644273
329.163464047528
301.89418398786
303.681602387848
369.311867515052
301.798380244564
321.084797694391
365.338737177382
302.835612550272
303.262125689791
313.531054533719
361.996136705686
325.409619762627
339.427499140369
343.900454531621
303.541353726754
371.753385510238
322.313767377254
333.515211144092
338.861721522756
337.178460051241
329.115411298593
353.242346681912
335.004087887042
311.872562657782
361.771100528834
345.705572883658
337.409488482048
332.016992233251
352.775146240959
350.203529119762
331.39687134397
340.708398209718
321.479857720458
363.414855993313
293.690529691565
260.860897636008
329.428166974044
312.753054774419
363.938256974128
359.98177028959
357.198100616172
333.677562051306
330.590523009816
368.39889507685
296.023593274148
312.383437167785
309.228997900215
324.71710015193
337.058633343409
304.845399830673
343.215332962761
351.828162091701
279.017515010896
309.629157276919
341.666555701799
348.270803021271
339.897970994469
325.757012837068
324.859970203113
288.585509720697
358.18384544274
345.613223093189
328.551454397787
345.546985120539
353.983909780563
349.285447695777
289.670471752904
349.769636392336
314.09382926149
343.473237465098
283.437131414384
358.137855121704
322.150716894137
381.293790705518
307.851282526453
327.056362285984
348.443259223136
372.421079368903
311.162763089843
321.626878606813
360.415982630054
336.815561886257
344.561539546718
321.298579144765
317.904045826114
319.818226415584
350.539988719878
348.21631742949
308.24583453405
344.601530530946
372.709422505475
316.130891190619
332.229274338473
339.781017392727
314.837179799433
345.472371098014
325.225343356196
335.859497183974
347.048841677846
326.090076179244
358.641856696985
340.586878263682
299.527718358096
306.479913507602
329.66012537391
304.352359352859
325.236941818126
329.946539375045
342.95615052329
328.281906713528
335.175659409755
371.573221488877
357.060782517195
347.670082713331
328.022972263388
342.585488890264
335.450896711815
361.320712989224
414.245010298253
346.302190729762
337.706678039588
361.61059203442
358.925465245931
342.216677502567
319.903169874726
358.94487378557
391.247222433999
352.284164404658
337.396357551204
321.911461656666
367.604779671866
357.852744553691
382.054971478701
312.152832086475
367.448879110736
349.298261131369
369.980209225968
378.892810104398
345.457766211997
389.223278234236
312.933334690926
343.430523537707
345.838853779837
351.271860425118
358.218933582263
330.539697828626
366.813625257267
341.583665526547
353.820617075087
