mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y,LL
-0.000642326765149509,-0.977381288327125,0.00405672707190437,-1.12856484500617,0.00296894590862726,0.000255986305766611,0.0166102314860054,0.0323222795092496,0.00227305377558934,507.232104713455
