log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
-0.0176118992488723,3.80413702534225,3.10903707409123,1.22357403102187,1.37831002507036
-0.015220166244295,3.82367887743038,3.11285175884297,1.22835238349147,1.38369265901419
-0.0128284332397176,3.8435011285192,3.11495103702502,1.23388813590791,1.38992847544902
-0.0104367002351403,3.86347789231403,3.11543750122464,1.24010765447721,1.39693452868148
-0.00804496723056292,3.88322255984006,3.11439345334351,1.24686319118452,1.40454438614195
-0.00565323422598563,3.90209783910433,3.11192418641564,1.25391802799631,1.41249139388844
-0.00326150122140828,3.91935331243577,3.10809632299547,1.26101410803718,1.42048486057787
-0.000869768216830935,3.93418069457414,3.10297002184982,1.26787583085601,1.42821433269044
0.00152196478774647,3.94584378576205,3.09661253402232,1.27424524134333,1.43538923351857
0.00391369779232376,3.9536712351746,3.08906602196635,1.27989211206884,1.44175022054013
0.0063054307969011,3.95720714267932,3.08037972150175,1.28464913434442,1.44710882682441
0.00869716380147845,3.95610457866697,3.07062471184328,1.28837124361321,1.45130164261611
0.0110888968060558,3.95017796943089,3.059843070498,1.29097403965491,1.45423359424841
0.0134806298106331,3.93939142988529,3.04812207093563,1.29239949654512,1.45583931770467
0.0158723628152105,3.92380428319963,3.03552050412704,1.29262980693588,1.45609875367863
0.0182640958197878,3.90358129817245,3.02212146261683,1.29166922854,1.4550166983233
0.0206558288243652,3.87896892621885,3.00797256011891,1.28956260361149,1.45264366474755
0.0230475618289425,3.85026700297706,2.99311415431456,1.28637492740694,1.44905286765803
0.0254392948335199,3.81782476445743,2.97757611445935,1.28219216493502,1.44434114339667
0.0278310278380972,3.78206439329704,2.96137041847071,1.2771331710844,1.4386423775155
0.0302227608426746,3.74341569503852,2.94449172900065,1.27132831047517,1.43210342084514
0.0326144938472519,3.70236646867764,2.92694819578033,1.2649238117761,1.42488899446907
0.0350062268518292,3.65936478656642,2.908749182665,1.25805442709698,1.41715089155968
0.0373979598564065,3.61488743633382,2.88992031942016,1.25086059018372,1.4090473054383
0.0397896928609839,3.56934973214576,2.87051530302013,1.24345260531807,1.40070248972055
0.0421814258655613,3.52311166028569,2.8505976749009,1.23592034446186,1.39221768178385
