SPX Index,,,,
40182,1132.98,1115.1,,
40183,1136.52,1132.98,,
40184,1137.14,1136.52,,
40185,1141.7,1137.14,,
40186,1144.98,1141.7,,
40189,1146.98,1144.98,,
40190,1136.22,1146.98,,
40191,1145.68,1136.22,,
40192,1148.46,1145.68,,
40193,1136.03,1148.46,,
40197,1150.23,1136.03,,
40198,1138.04,1150.23,,
40199,1116.48,1138.04,,
40200,1091.76,1116.48,,
40203,1096.79,1091.76,,
40204,1092.17,1096.79,,
40205,1097.5,1092.17,,
40206,1084.53,1097.5,,
40207,1073.87,1084.53,,
40210,1089.19,1073.87,,
40211,1103.32,1089.19,,
40212,1097.28,1103.32,,
40213,1063.11,1097.28,,
40214,1066.19,1063.11,,
40217,1056.74,1066.19,,
40218,1070.52,1056.74,,
40219,1068.14,1070.52,,
40220,1078.47,1068.14,,
40221,1075.51,1078.47,,
40225,1094.87,1075.51,,
40226,1099.51,1094.87,,
40227,1106.75,1099.51,,
40228,1109.17,1106.75,,
40231,1108.02,1109.17,,
40232,1094.6,1108.02,,
40233,1105.24,1094.6,,
40234,1102.94,1105.24,,
40235,1104.49,1102.94,,
40238,1115.71,1104.49,,
40239,1118.31,1115.71,,
40240,1118.79,1118.31,,
40241,1122.97,1118.79,,
40242,1138.7,1122.97,,
40245,1138.51,1138.7,,
40246,1140.45,1138.51,,
40247,1145.61,1140.45,,
40248,1150.24,1145.61,,
40249,1149.99,1150.24,,
40252,1150.51,1149.99,,
40253,1159.46,1150.51,,
40254,1166.21,1159.46,,
40255,1165.83,1166.21,,
40256,1159.9,1165.83,,
40259,1165.81,1159.9,,
40260,1174.17,1165.81,,
40261,1167.72,1174.17,,
40262,1165.73,1167.72,,
40263,1166.59,1165.73,,
40266,1173.22,1166.59,,
40267,1173.27,1173.22,,
40268,1169.43,1173.27,,
40269,1178.1,1169.43,,
40273,1187.44,1178.1,,
40274,1189.44,1187.44,,
40275,1182.45,1189.44,,
40276,1186.44,1182.45,,
40277,1194.37,1186.44,,
40280,1196.48,1194.37,,
40281,1197.3,1196.48,,
40282,1210.65,1197.3,,
40283,1211.67,1210.65,,
40284,1192.13,1211.67,,
40287,1197.52,1192.13,,
40288,1207.18,1197.52,,
40289,1205.95,1207.18,,
40290,1208.67,1205.95,,
40291,1217.28,1208.67,,
40294,1212.05,1217.28,,
40295,1183.71,1212.05,,
40296,1191.36,1183.71,,
40297,1206.78,1191.36,,
40298,1186.69,1206.78,,
40301,1202.26,1186.69,,
40302,1173.6,1202.26,,
40303,1165.9,1173.6,,
40304,1128.15,1165.9,,
40305,1110.89,1128.15,,
40308,1159.73,1110.89,,
40309,1155.79,1159.73,,
40310,1171.67,1155.79,,
40311,1157.44,1171.67,,
40312,1135.68,1157.44,,
40315,1136.94,1135.68,,
40316,1120.8,1136.94,,
40317,1115.05,1120.8,,
40318,1071.59,1115.05,,
40319,1087.69,1071.59,,
40322,1073.65,1087.69,,
40323,1074.03,1073.65,,
40324,1067.95,1074.03,,
40325,1103.06,1067.95,,
40326,1089.41,1103.06,,
40330,1070.71,1089.41,,
40331,1098.38,1070.71,,
40332,1102.83,1098.38,,
40333,1064.88,1102.83,,
40336,1050.47,1064.88,,
40337,1062,1050.47,,
40338,1055.69,1062,,
40339,1086.84,1055.69,,
40340,1091.6,1086.84,,
40343,1089.63,1091.6,,
40344,1115.23,1089.63,,
40345,1114.61,1115.23,,
40346,1116.04,1114.61,,
40347,1117.51,1116.04,,
40350,1113.2,1117.51,,
40351,1095.31,1113.2,,
40352,1092.04,1095.31,,
40353,1073.69,1092.04,,
40354,1076.77,1073.69,,
40357,1074.57,1076.77,,
40358,1041.24,1074.57,,
40359,1030.71,1041.24,,
40360,1027.37,1030.71,,
40361,1022.58,1027.37,,
40365,1028.06,1022.58,,
40366,1060.27,1028.06,,
40367,1070.24,1060.27,,
40368,1077.96,1070.24,,
40371,1078.75,1077.96,,
40372,1095.34,1078.75,,
40373,1095.17,1095.34,,
40374,1096.48,1095.17,,
40375,1064.88,1096.48,,
40378,1071.25,1064.88,,
40379,1083.48,1071.25,,
40380,1069.59,1083.48,,
40381,1093.67,1069.59,,
40382,1102.66,1093.67,,
40385,1115.01,1102.66,,
40386,1113.84,1115.01,,
40387,1106.13,1113.84,,
40388,1101.53,1106.13,,
40389,1101.6,1101.53,,
40392,1125.86,1101.6,,
40393,1120.46,1125.86,,
40394,1127.24,1120.46,,
40395,1125.82,1127.24,,
40396,1121.64,1125.82,,
40399,1127.79,1121.64,,
40400,1121.06,1127.79,,
40401,1089.47,1121.06,,
40402,1083.61,1089.47,,
40403,1079.25,1083.61,,
40406,1079.38,1079.25,,
40407,1092.54,1079.38,,
40408,1094.16,1092.54,,
40409,1075.63,1094.16,,
40410,1071.69,1075.63,,
40413,1067.36,1071.69,,
40414,1051.87,1067.36,,
40415,1055.33,1051.87,,
40416,1047.22,1055.33,,
40417,1064.59,1047.22,,
40420,1048.92,1064.59,,
40421,1049.33,1048.92,,
40422,1080.29,1049.33,,
40423,1090.1,1080.29,,
40424,1104.51,1090.1,,
40428,1091.84,1104.51,,
40429,1098.87,1091.84,,
40430,1104.18,1098.87,,
40431,1109.55,1104.18,,
40434,1121.9,1109.55,,
40435,1121.1,1121.9,,
40436,1125.07,1121.1,,
40437,1124.66,1125.07,,
40438,1125.59,1124.66,,
40441,1142.71,1125.59,,
40442,1139.78,1142.71,,
40443,1134.28,1139.78,,
40444,1124.83,1134.28,,
40445,1148.67,1124.83,,
40448,1142.16,1148.67,,
40449,1147.7,1142.16,,
40450,1144.73,1147.7,,
40451,1141.2,1144.73,,
40452,1146.24,1141.2,,
40455,1137.03,1146.24,,
40456,1160.75,1137.03,,
40457,1159.97,1160.75,,
40458,1158.06,1159.97,,
40459,1165.15,1158.06,,
40462,1165.32,1165.15,,
40463,1169.77,1165.32,,
40464,1178.1,1169.77,,
40465,1173.81,1178.1,,
40466,1176.19,1173.81,,
40469,1184.71,1176.19,,
40470,1165.9,1184.71,,
40471,1178.17,1165.9,,
40472,1180.27,1178.17,,
40473,1183.08,1180.27,,
40476,1185.62,1183.08,,
40477,1185.64,1185.62,,
40478,1182.45,1185.64,,
40479,1183.78,1182.45,,
40480,1183.26,1183.78,,
40483,1184.39,1183.26,,
40484,1193.57,1184.39,,
40485,1197.96,1193.57,,
40486,1221.06,1197.96,,
40487,1225.85,1221.06,,
40490,1223.25,1225.85,,
40491,1213.4,1223.25,,
40492,1218.71,1213.4,,
40493,1213.54,1218.71,,
40494,1199.21,1213.54,,
40497,1197.75,1199.21,,
40498,1178.34,1197.75,,
40499,1178.59,1178.34,,
40500,1196.69,1178.59,,
40501,1199.73,1196.69,,
40504,1197.84,1199.73,,
40505,1180.73,1197.84,,
40506,1198.35,1180.73,,
40508,1189.4,1198.35,,
40511,1187.76,1189.4,,
40512,1180.55,1187.76,,
40513,1206.07,1180.55,,
40514,1221.53,1206.07,,
40515,1224.71,1221.53,,
40518,1223.12,1224.71,,
40519,1223.75,1223.12,,
40520,1228.28,1223.75,,
40521,1233,1228.28,,
40522,1240.4,1233,,
40525,1240.46,1240.4,,
40526,1241.59,1240.46,,
40527,1235.23,1241.59,,
40528,1242.87,1235.23,,
40529,1243.91,1242.87,,
40532,1247.08,1243.91,,
40533,1254.6,1247.08,,
40534,1258.84,1254.6,,
40535,1256.77,1258.84,,
40539,1257.54,1256.77,,
40540,1258.51,1257.54,,
40541,1259.78,1258.51,,
40542,1257.88,1259.78,,
40543,1257.64,1257.88,,
40546,1271.87,1257.64,,
40547,1270.2,1271.87,,
40548,1276.56,1270.2,,
40549,1273.85,1276.56,,
40550,1271.5,1273.85,,
40553,1269.75,1271.5,,
40554,1274.48,1269.75,,
40555,1285.96,1274.48,,
40556,1283.76,1285.96,,
40557,1293.24,1283.76,,
40561,1295.02,1293.24,,
40562,1281.92,1295.02,,
40563,1280.26,1281.92,,
40564,1283.35,1280.26,,
40567,1290.84,1283.35,,
40568,1291.18,1290.84,,
40569,1296.63,1291.18,,
40570,1299.54,1296.63,,
40571,1276.34,1299.54,,
40574,1286.12,1276.34,,
40575,1307.59,1286.12,,
40576,1304.03,1307.59,,
40577,1307.1,1304.03,,
40578,1310.87,1307.1,,
40581,1319.05,1310.87,,
40582,1324.57,1319.05,,
40583,1320.88,1324.57,,
40584,1321.87,1320.88,,
40585,1329.15,1321.87,,
40588,1332.32,1329.15,,
40589,1328.01,1332.32,,
40590,1336.32,1328.01,,
40591,1340.43,1336.32,,
40592,1343.01,1340.43,,
40596,1315.45,1343.01,,
40597,1307.4,1315.45,,
40598,1306.1,1307.4,,
40599,1319.88,1306.1,,
40602,1327.22,1319.88,,
40603,1306.33,1327.22,,
40604,1308.44,1306.33,,
40605,1330.97,1308.44,,
40606,1321.15,1330.97,,
40609,1310.13,1321.15,,
40610,1321.82,1310.13,,
40611,1320.03,1321.82,,
40612,1295.11,1320.03,,
40613,1304.28,1295.11,,
40616,1296.39,1304.28,,
40617,1281.87,1296.39,,
40618,1256.88,1281.87,,
40619,1273.71,1256.88,,
40620,1279.21,1273.71,,
40623,1298.38,1279.21,,
40624,1293.77,1298.38,,
40625,1297.54,1293.77,,
40626,1309.66,1297.54,,
40627,1313.8,1309.66,,
40630,1310.19,1313.8,,
40631,1319.44,1310.19,,
40632,1328.26,1319.44,,
40633,1325.83,1328.26,,
40634,1332.41,1325.83,,
40637,1332.87,1332.41,,
40638,1332.63,1332.87,,
40639,1335.54,1332.63,,
40640,1333.51,1335.54,,
40641,1328.17,1333.51,,
40644,1324.46,1328.17,,
40645,1314.16,1324.46,,
40646,1314.41,1314.16,,
40647,1314.52,1314.41,,
40648,1319.68,1314.52,,
40651,1305.14,1319.68,,
40652,1312.62,1305.14,,
40653,1330.36,1312.62,,
40654,1337.39,1330.36,,
40658,1335.25,1337.39,,
40659,1347.24,1335.25,,
40660,1355.66,1347.24,,
40661,1360.48,1355.66,,
40662,1363.61,1360.48,,
40665,1361.22,1363.61,,
40666,1356.62,1361.22,,
40667,1347.32,1356.62,,
40668,1335.1,1347.32,,
40669,1340.2,1335.1,,
40672,1346.3,1340.2,,
40673,1357.16,1346.3,,
40674,1342.08,1357.16,,
40675,1348.65,1342.08,,
40676,1337.77,1348.65,,
40679,1329.47,1337.77,,
40680,1328.98,1329.47,,
40681,1340.68,1328.98,,
40682,1343.6,1340.68,,
40683,1333.27,1343.6,,
40686,1317.37,1333.27,,
40687,1316.28,1317.37,,
40688,1320.47,1316.28,,
40689,1325.69,1320.47,,
40690,1331.1,1325.69,,
40694,1345.2,1331.1,,
40695,1314.55,1345.2,,
40696,1312.94,1314.55,,
