LL
478.319420106542
481.061288237593
479.490215212191
474.552615145159
470.249597661863
467.64457560791
469.155738710887
468.039267517048
467.446486865627
464.086847938666
464.738958252593
466.278624947987
465.851465616182
467.009689197609
472.785281594276
468.333082922576
468.041803620263
476.652831914222
473.716768312974
474.355419954902
477.311562430955
480.848177981914
483.215129520355
471.894198973547
478.018634150074
484.032071370949
483.214032616278
486.892029139814
487.587058129862
487.165926978277
486.269791700594
485.652545395851
483.709746817139
481.429552188262
493.595206961112
493.666577175817
497.379062385417
496.2036042955
503.173502301539
506.954882313333
507.028161663052
511.588218563607
512.533869682199
514.223656153498
517.253040600852
518.204788146146
519.021807166198
522.498832507755
525.777770867802
530.845192636538
532.741337254953
537.646448017639
535.384339371261
537.575747820125
539.71716181595
539.043811397544
539.01378723413
541.506175922417
540.104055234428
541.72861282997
541.838535283209
542.151237316772
537.244909808833
536.5019962332
536.977394924645
538.931908782212
535.875409694622
539.398507196775
538.443571815748
543.807867610326
543.913723556886
541.017108750503
543.605751217016
544.748781171284
535.117994194765
531.157226673218
538.684488696817
539.310848293534
536.553781529893
540.475554130864
540.115368293384
539.423757025609
541.07340440431
538.053116215947
538.615740505885
534.575635070703
540.361524438831
538.572627588176
538.587157131922
539.182391079087
535.224043396762
537.592758782524
537.407310611152
537.893829154022
543.910869868884
546.129347532165
547.120043539425
546.313274532666
548.417654992576
545.675022921678
546.385386512894
550.243256071442
550.289498761738
550.315820577386
549.351703678351
555.298944811073
556.325667409037
558.432430371883
560.590584746363
560.856614052868
562.271187871217
557.862683237955
560.940722905835
562.394041038554
557.988883981632
559.763722522975
563.116777077964
559.19206054635
559.023853368813
555.225583935581
555.281018949536
556.445922936368
558.871952496289
559.969960830445
558.722282040008
557.405176891467
556.646828307814
556.16796447429
556.476812609458
554.91593429783
560.228234016272
559.124679431664
560.871565511785
561.135847962291
562.681885786309
563.861036344401
566.578122855297
564.963316898586
563.307730042216
563.085746033032
563.570915234069
558.157516197847
557.309551955572
556.965591205356
555.496010294346
557.206896778322
555.129016513454
558.416517379312
560.258457492897
559.752813029903
561.747035118805
562.87200263374
559.423526444112
