mu,rho,alpha,beta,V0,sigma_v,LL
0.0054163118871918,0.432834456409018,0.00193957059196764,-0.733250794635235,0.00382332079744767,0.0732435438019074,605.094180362793
-0.00189907396339014,0.397188096251254,0.00177020310235278,-0.595090425461312,0.00382332079744767,0.0651301076928935,605.892871017957
-0.00026157423992622,0.375010981343113,0.00185913707388444,-0.777932750462173,0.00840171106215082,0.0633801954632288,607.120227519298
-0.000369112906944825,0.335178650467691,0.00191622024051364,-0.829819086263958,0.00840171106215082,0.0640460470432424,607.229775640849
0.00084702454976954,0.345853886425988,0.00182009107564529,-0.638409595338351,0.00840171106215082,0.0640460470432424,605.772995136145
0.000817145785255503,0.390885172157023,0.00187885699152302,-0.548156256800123,0.00840171106215082,0.0640460470432424,603.720872403404
-0.0022501116095026,0.420971494004662,0.00191427509610733,-1.18540625426782,0.00840171106215082,0.0640460470432424,598.926575177012
-0.00158373261410341,0.466470549833774,0.00189284010974669,-1.09117224223342,0.00840171106215082,0.0640460470432424,597.930793017722
0.000380622284256006,0.466470549833774,0.00211171897139548,-0.649521102891178,0.00840171106215082,0.0640460470432424,598.167965988197
0.00374132656823302,0.525742079528907,0.00196278225383621,-0.825462843257877,0.00840171106215082,0.080328828089739,600.066650513467
-0.00105432650454957,0.522260091083074,0.00158042624544207,-0.546827431924366,0.00840171106215082,0.0851813764017474,598.054678042257
0.00400712824778528,0.487605161685376,0.00184468695967043,-0.555536542785168,0.00840171106215082,0.0851813764017474,597.416436719995
0.00263689365909112,0.479401576950734,0.00203132814154234,-0.718309771558951,0.00840171106215082,0.0851813764017474,597.657441189279
0.000930500438473692,0.435137234435944,0.00189431273698937,-0.712620842830918,0.00840171106215082,0.0856696194909384,597.277686403226
0.000455706105627783,0.514254455857834,0.00196190809608108,-0.420896734039638,0.00840171106215082,0.0856696194909384,594.899618250498
0.00395469634409361,0.544640277772722,0.00201426067650608,-0.648566420311565,0.010247462672495,0.0856696194909384,599.061143322579
0.00168234945567977,0.530406450749429,0.00164761368559558,-0.590844355464026,0.010247462672495,0.0856696194909384,597.425817338268
-0.000336538249585407,0.530406450749429,0.00168258475814253,-0.738851256388432,0.010247462672495,0.0856696194909384,596.754518295253
-0.00175122755080381,0.656197207296861,0.00163232069616465,-0.266079302286267,0.010247462672495,0.0856696194909384,594.486063069589
0.0018496227297844,0.64768497797162,0.00191976460265476,-0.506608333790205,0.010247462672495,0.0856696194909384,597.632746519562
0.00224026868824945,0.636812919014333,0.00170681811912714,-0.836015541669632,0.010247462672495,0.0856696194909384,594.961040421373
-0.000211307408888481,0.69039413589103,0.00174993638462789,-0.63227136905327,0.010247462672495,0.0856696194909384,596.794296374704
-0.000965552053400053,0.59800931684966,0.00155648914287506,-0.736927921848041,0.010247462672495,0.0856696194909384,594.684276298754
-0.00262860875019707,0.612759280132524,0.00145811528161647,-0.509437179003608,0.010247462672495,0.0856696194909384,591.317507346777
-0.000405101609399664,0.628310032527356,0.00157944717926039,-0.550091695283306,0.010247462672495,0.0728309419668684,597.358590192359
-0.00406008477557479,0.613138437186625,0.00151975638612336,-0.402720010617161,0.010247462672495,0.0728309419668684,593.278840982938
0.00190195982572928,0.560492138060526,0.00172833533531435,-0.601604995414725,0.010247462672495,0.0598233994412294,597.034114550303
-0.00122285551180978,0.580105954504814,0.00165928295413618,-0.665574343273615,0.00301393646725453,0.0598233994412294,598.497242080892
0.000748353742171047,0.580105954504814,0.00195980506541901,-0.603799671919068,0.00301393646725453,0.0717074700350505,601.393370162041
0.00391741127125716,0.593653999326038,0.00210713337510925,-0.44660032181745,0.00301393646725453,0.0717074700350505,600.378244599385
0.00444601868107194,0.593653999326038,0.00206785121301781,-0.83912052226793,0.00301393646725453,0.0701901583937794,599.902106510135
0.00155201814503645,0.593653999326038,0.00150940286624051,-0.485731609336126,0.00301393646725453,0.0701901583937794,600.235258411882
0.00182344185982739,0.660546196375189,0.00186887374963567,-0.625055868596457,0.00301393646725453,0.0701901583937794,601.451617327841
0.000898986227189779,0.660546196375189,0.00183285194373974,-0.502084416797721,0.00301393646725453,0.0701901583937794,599.520487679167
-0.00114825400159409,0.620807036239637,0.0017286922786944,-0.592470181342603,0.00301393646725453,0.0701901583937794,599.472114589908
-0.00195932988473301,0.620807036239637,0.00159002063113045,-0.672396631457773,0.00301393646725453,0.0701901583937794,600.635579061639
