acceptV0,acceptrho,accepts2V,acceptV_1,acceptV_2,acceptV_3,acceptV_4,acceptV_5,acceptV_6,acceptV_7,acceptV_8,acceptV_9,acceptV_10,acceptV_11,acceptV_12,acceptV_13,acceptV_14,acceptV_15,acceptV_16,acceptV_17,acceptV_18,acceptV_19,acceptV_20,acceptV_21,acceptV_22,acceptV_23,acceptV_24,acceptV_25,acceptV_26,acceptV_27,acceptV_28,acceptV_29,acceptV_30,acceptV_31,acceptV_32,acceptV_33,acceptV_34,acceptV_35,acceptV_36,acceptV_37,acceptV_38,acceptV_39,acceptV_40,acceptV_41,acceptV_42,acceptV_43,acceptV_44,acceptV_45,acceptV_46,acceptV_47,acceptV_48,acceptV_49,acceptV_50,acceptV_51,acceptV_52,acceptV_53,acceptV_54,acceptV_55,acceptV_56,acceptV_57,acceptV_58,acceptV_59,acceptV_60,acceptV_61,acceptV_62,acceptV_63,acceptV_64,acceptV_65,acceptV_66,acceptV_67,acceptV_68,acceptV_69,acceptV_70,acceptV_71,acceptV_72,acceptV_73,acceptV_74,acceptV_75,acceptV_76,acceptV_77,acceptV_78,acceptV_79,acceptV_80,acceptV_81,acceptV_82,acceptV_83,acceptV_84,acceptV_85,acceptV_86,acceptV_87,acceptV_88,acceptV_89
0.03368,0.49472,0.1827,0.01112,0.0136,0.01906,0.01944,0.01516,0.0154,0.01506,0.01566,0.0164,0.01632,0.0193,0.01528,0.0146,0.01624,0.02002,0.01754,0.01916,0.01768,0.0174,0.01566,0.01936,0.01794,0.01736,0.01606,0.0223,0.0181,0.01558,0.01384,0.01278,0.0128,0.01454,0.0164,0.02846,0.0183,0.01634,0.01456,0.0168,0.02138,0.02138,0.01804,0.0157,0.01734,0.02004,0.0183,0.0176,0.02098,0.01992,0.01918,0.01746,0.01394,0.01676,0.01452,0.01554,0.01472,0.0151,0.014,0.01846,0.01688,0.0174,0.0203,0.01538,0.01568,0.01592,0.01278,0.02006,0.023,0.01992,0.01956,0.01432,0.01456,0.01704,0.01474,0.01526,0.01592,0.01334,0.01598,0.02124,0.0159,0.0127,0.01634,0.02016,0.0228,0.01466,0.0166,0.01336,0.01524,0.01604,0.01386,0.0133
