V0,mu,alpha,beta,sigma_v,mu_y,sigma_y,rho,rho_j,mu_v,lambda,LL
0.0035094320672562,0.00426736674843509,0.00273709955888333,-1.10527314011623,0.0660498830864827,-0.142085366451612,0.774287000583209,-0.959219612819857,-0.32533537521461,0.173001039409733,0.0106036431432855,519.102376567395
0.0035094320672562,0.0018755947445467,0.00284791989671024,-1.10865485397215,0.0660498830864827,0.0331019032236546,0.776873953215604,-0.959219612819857,-1.00010094632362,0.162967114939741,0.0110184663056772,515.924258084078
0.0035094320672562,0.00148518820232574,0.00279494540915807,-1.07818222749345,0.0660498830864827,-0.0528659883047288,0.710977252212719,-0.959219612819857,-0.0704085651766044,0.133780693221414,0.0325276131998907,480.100836033135
0.0035094320672562,0.00420362446577034,0.00290651566181809,-1.22394201584123,0.0660498830864827,0.0220341979781527,0.724925914457073,-0.959219612819857,-0.914579175048923,0.14376531567529,0.0146301480549471,490.725995691355
0.0035094320672562,0.00414109991806633,0.00266087202145979,-1.09978860423024,0.0660498830864827,-0.0740931844932928,0.746678997859925,-0.959219612819857,-0.419489707871334,0.181828173776385,0.0178560081366606,522.905871663548
0.0035094320672562,0.00461251601629968,0.00257753249447366,-1.08783891825706,0.0660498830864827,-0.0189771524327213,0.717556361550095,-0.959219612819857,-0.281392287332199,0.152126851829351,0.00903526274213667,495.942968947644
0.0035094320672562,0.00568293193413685,0.00250176934597781,-1.11705319024172,0.0660498830864827,-0.0885806078392185,0.651822866020636,-0.964587584061254,0.344760018545592,0.178383305210337,0.0267658317910657,497.749898572809
0.0035094320672562,0.00812110783553465,0.00259726127130802,-1.19380990781163,0.0660498830864827,-0.109358590657658,0.769288065942296,-0.964587584061254,0.352572654152173,0.164036110191801,0.0113655101492072,512.853692758158
0.0035094320672562,0.00574416251470622,0.00273716962500188,-1.14938229053987,0.0660498830864827,-0.0257321458895469,0.714897750951306,-0.964587584061254,0.247329519489957,0.174225871466686,0.00194793577765902,508.860454708025
0.0035094320672562,0.00374437992645538,0.00288656382879482,-1.16286906457614,0.0660498830864827,-0.0973954077254517,0.73962844169864,-0.964587584061254,-0.838146354014095,0.147930549111543,0.00217731740462703,496.10556748816
0.0035094320672562,0.00173095010700294,0.00295744905185136,-1.15578398492839,0.0660498830864827,0.0538171966826304,0.674016693880792,-0.964587584061254,0.472154953954117,0.16084352720703,0.03207035675486,494.298658136741
0.0035094320672562,0.0004326692305127,0.00293084068263648,-1.18812085631518,0.0660498830864827,-0.180376319459388,0.762973281088666,-0.964587584061254,1.08944760136581,0.161482602403847,0.0201361398319965,512.499950049528
0.0035094320672562,0.00325738184902747,0.00273561792988327,-1.10830683881998,0.0660498830864827,0.0928378519782425,0.826708252374882,-0.964587584061254,-1.32706529397158,0.13981395143733,0.0351859416778823,506.715560685419
0.00576308443121487,0.00344045275542702,0.0028458235501738,-1.10297292761718,0.0660498830864827,0.0201040871495165,0.640191860612474,-0.964587584061254,0.538431865236675,0.173649893205275,0.0122593741102062,493.704725900052
0.00576308443121487,0.00423004683930442,0.00267311113710661,-1.10538320562128,0.0660498830864827,-0.0122440097916328,0.682697328099914,-0.964587584061254,0.668457718387024,0.149706975910749,0.00372915382670636,487.301497775095
0.00576308443121487,0.00503484445481273,0.00281420730001614,-1.1879007613124,0.0660498830864827,-0.170489750669238,0.610481021750665,-0.96609693186584,0.815528586992653,0.17784996163048,0.0113445166572304,485.494380915874
0.00576308443121487,0.00657349033393617,0.00273032359174589,-1.22782287997255,0.0660498830864827,-0.0274103521470893,0.765620351791854,-0.96609693186584,0.0175628661022451,0.181343961944325,0.00449096792326502,521.626622402382
0.00576308443121487,0.00560899267478497,0.00272037926062631,-1.18588541238251,0.0660498830864827,0.111231518899026,0.680425643823359,-0.96609693186584,-3.30051275362508,0.157348017951665,0.00869032397484317,490.026441040284
0.00576308443121487,0.00644107673339379,0.00261390481061114,-1.19319220283053,0.0660498830864827,0.12074185346158,0.771750455421297,-0.96609693186584,-0.741242402581061,0.141371342244216,0.0107036432728739,496.607329242615
0.0055547627608531,0.00407846869750654,0.00283058579978026,-1.13902973989721,0.0660498830864827,0.019012711709647,0.770369967610323,-0.96609693186584,-0.621934611210855,0.191547773847563,0.061290497961027,532.193102739522
0.0055547627608531,0.00205229412345502,0.00300054287033303,-1.19663826834521,0.0660498830864827,-0.0757496694704783,0.788869403368629,-0.96609693186584,-0.295871646190795,0.150016066678108,0.00133437996507217,509.265633657241
0.0055547627608531,0.00275082516209166,0.00289648337856458,-1.19248142395646,0.0660498830864827,0.0548324543196766,0.796288159101647,-0.96609693186584,0.0275355513219112,0.204617880741987,0.0104848559945216,544.167543791058
0.0013468393296966,0.00120004660566997,0.00310650102781643,-1.25388177609694,0.0660498830864827,-0.0675466097798316,0.71559844605027,-0.96609693186584,-1.09188219075199,0.13796186704417,0.0163924451464913,489.122297397017
0.0013468393296966,0.00141799422721786,0.00290094270002492,-1.1252117473137,0.0660498830864827,0.0243359674793025,0.721785239115449,-0.964310804746171,-0.676334101929987,0.166389839538697,0.0142495843014736,514.172393236725
0.0013468393296966,4.88505180033323e-05,0.0032050038349315,-1.21769403181274,0.0660498830864827,-0.0337291773925966,0.757254053901898,-0.964310804746171,0.149754345445232,0.182029316104058,0.0147345234796951,529.421080053701
0.0013468393296966,-0.00215769956311704,0.0031268377497215,-1.12769620029413,0.0660498830864827,0.0609301880071638,0.640317325659399,-0.964310804746171,-2.84803142188403,0.148797812910864,0.0315383238164541,482.341012869479
0.0013468393296966,-0.00206519441464262,0.00320650580984274,-1.12159547795741,0.0660498830864827,0.0624501518427637,0.769272007151089,-0.964310804746171,-1.11133784503694,0.176860926361952,0.0019420935493442,526.889338945021
0.0013468393296966,-0.00315270785506022,0.00327589102154116,-1.13171233937799,0.0660498830864827,0.0443001224730846,0.736845236411627,-0.964310804746171,0.362518905683946,0.148693633211094,0.00637851872366105,503.253046117249
0.0013468393296966,-0.00354787016648449,0.00317786023528058,-1.12685751554195,0.0660498830864827,-0.0810682115800331,0.721390174926702,-0.96403640778993,0.76840241388187,0.142086417610463,0.00430238532691734,493.795767260806
0.0013468393296966,-0.00255374230929137,0.00331365909359286,-1.20333628201424,0.0660498830864827,-0.182778395228044,0.754799863275785,-0.96403640778993,2.09349352913743,0.148044087521794,0.00554292819924215,506.6771986844
0.0013468393296966,-0.00189779578625169,0.00311203130304663,-1.15458062947153,0.0648429243194463,-0.167759692503823,0.745150264445942,-0.96403640778993,0.633150244783498,0.146963843356388,0.0408673186896385,505.152042897869
0.0013468393296966,-0.000659274198275298,0.00314588686115608,-1.17795494190383,0.0648429243194463,-0.0971320401408383,0.802344921097493,-0.96403640778993,-0.56536922757463,0.178838420674626,0.0195070159058647,536.536374761298
0.0013468393296966,-0.00164930331721969,0.00327287488428494,-1.19394355188058,0.0648429243194463,0.0820320178078638,0.739152157003382,-0.96403640778993,0.337520481327826,0.157528665874992,0.0188446351017634,512.086947076637
0.0013468393296966,-0.00494081413440094,0.00347719098924397,-1.18302193195734,0.0648429243194463,-0.0987435531545025,0.651940491357977,-0.96403640778993,1.8304729240342,0.16168144490316,0.0137120726422401,494.906987126036
0.0013468393296966,-0.00672267795068649,0.00355129193664435,-1.16178003463186,0.0660356865811036,-0.0591138707635874,0.705696178583496,-0.959987324902363,0.758066039080341,0.168047367496118,0.00637711891258808,511.889704742119
0.0013468393296966,-0.00585353926870045,0.00347052928575783,-1.16118591809945,0.0660356865811036,-0.154578257379725,0.81414678971816,-0.959987324902363,0.818786034384268,0.159848160678627,0.00470539823148511,524.363569797268
0.0013468393296966,-0.00664158111501109,0.00348986569988156,-1.22708911336913,0.0660356865811036,-0.211409765203973,0.696818367477792,-0.959987324902363,1.62818378235747,0.154600644426507,0.0487472354682353,499.721729242886
