date,mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,rho_j,sigma_y,mu_v
2021-11-11 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-12 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-13 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-14 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-15 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-16 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-17 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-18 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-19 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-20 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-21 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-22 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-23 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-24 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-25 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-26 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-27 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-28 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-29 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-11-30 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-01 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-02 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-03 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-04 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-05 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-06 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-07 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-08 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-09 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-10 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-11 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-12 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-13 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-14 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-15 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-16 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-17 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-18 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-19 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-20 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-21 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-22 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-23 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-24 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-25 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-26 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-27 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-28 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-29 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-30 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2021-12-31 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-01 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-02 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-03 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-04 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-05 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-06 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-07 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-08 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-09 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-10 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-11 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-12 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-13 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-14 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-15 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-16 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-17 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-18 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-19 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-20 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-21 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-22 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-23 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-24 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-25 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-26 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-27 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-28 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
2022-01-29 00:00:00,-0.000487204471114691,-0.97111322533959,0.0038166206126955,-1.0729669149978,0.00295128272287235,0.000360314105208919,0.0165128253868129,-0.0370824659285735,0.156103545218256,0.00332326170507566,0.154513703252102
