V0,mu,alpha,beta,sigma2_v,mu_y,sigma2_y,rho,rho_j,mu_v,lambda,LL
0.88152370734683,-0.540357273035401,1.84506570956481,-1.10997670681447,0.0739697822737592,0.205545277467544,3.018297786129,0.000813489280259615,-1.52106321973376,0.426172515028223,0.0221058030292294,-327.371961130936
0.88152370734683,-0.471305834603714,1.70261136918966,-1.02165652795546,0.0739697822737592,0.251931682666843,2.72520497025948,0.000813489280259615,-2.12581785095091,0.36060608246356,0.0129636232779497,-323.433896037172
0.806629766475966,-0.569577555191258,1.66645315986736,-0.986764798417874,0.0739697822737592,0.430738803949608,2.93858314805648,0.000813489280259615,-2.76016515929406,0.379638111176322,0.0118138484447831,-322.922825218633
0.792776051260637,-0.337540563123419,1.70187565909694,-0.99938894864912,0.065695578293186,0.933824109339518,2.74232242468512,0.000813489280259615,-2.29547935939743,0.298470033691667,0.0377521735134893,-334.327725363533
0.725913551913418,-0.699767900055968,1.49278532914158,-0.86708859146839,0.0677581449298797,0.528090517137653,2.82379047806389,0.0103619638092871,-0.407783308769522,0.350637127187052,0.00706428982376759,-329.066220006501
0.744586025014721,-0.535714161596178,1.90754373745396,-1.08629970980249,0.0677581449298797,0.264956686094924,2.86983275237434,0.0103619638092871,0.379688243180284,0.36917718208932,0.0262813662929348,-313.64644482106
0.834320810265333,-0.38610740483018,1.69018541801258,-0.956934257155722,0.0677581449298797,-0.331479031072205,2.79877200302591,0.072767423779619,-0.398687861875311,0.327966978768682,0.0137990566081526,-324.422142217537
0.712724574587221,-0.502905428296396,1.53261644779966,-0.859497879510969,0.0677581449298797,-0.334067590848212,2.60142262206617,0.072767423779619,-0.705216040609062,0.308714233276613,0.00957816419896112,-321.955645814558
0.700166985752736,-0.383510527145642,1.65168732294451,-0.934401691350962,0.0677581449298797,0.0244124055850009,2.8185092941604,0.0313778973766578,-0.254297090564921,0.316396470648365,0.013636742496025,-326.534913706116
0.696677883705197,-0.550444104367556,1.62406377119355,-0.940231808323091,0.0677581449298797,-0.0571720307090273,2.64741814792149,0.0313778973766578,-0.443441400918494,0.339093104354881,0.0368394779560298,-324.243521317986
0.781711136060728,-0.527488856848862,1.69751044866019,-0.982484957556169,0.0677581449298797,-0.175794939845833,2.95694491519721,0.0216141309938175,-0.0861823055240823,0.336054639309042,0.00691526849629022,-320.965902521117
0.726861595793466,-0.588152942293599,1.75565699267951,-0.999298812294518,0.0772097433944908,-0.428855487671148,2.90292956095655,0.0216141309938175,0.614149966335315,0.335945433977062,0.0092557293377986,-322.374154846297
0.657390958404179,-0.610763359100949,1.84139321138388,-1.03289410042717,0.0772097433944908,-0.863379463221605,2.65051671461352,-0.0123797661912845,0.420512171588891,0.30888735518477,0.0179405825088263,-325.013248031798
0.567135071925158,-0.425918457943122,1.8612584168582,-1.03512567107588,0.0772097433944908,0.336255419499639,2.62970798890757,-0.0776921033702261,-1.27858065964452,0.292984020615859,0.0094220563413783,-316.885343947916
0.567135071925158,-0.466096916693433,1.85209438618437,-1.01759241154254,0.0772097433944908,0.628749575672134,2.69055509271638,-0.0776921033702261,-0.362196737519682,0.33487199006011,0.0363431236521498,-318.933549505875
0.554618648124018,-0.312169096214009,1.89598386273779,-1.04243017306906,0.0772097433944908,-0.233914776058379,2.5279266973238,-0.0602906142685781,-0.674976424127966,0.375177427578001,0.011926340792013,-314.277714196049
0.629101312510069,-0.253015333236921,1.78881359815316,-0.977626960155221,0.0772097433944908,-0.0736698119203528,2.67739379982463,-0.115080027975389,-1.87288332404218,0.346870636431653,0.00835945755213203,-316.401322640512
0.629101312510069,-0.312796873849819,1.77172764112044,-0.975845703105142,0.0772097433944908,0.631946865391071,2.59741862175966,-0.0976934431679916,-1.76910758526416,0.383411986436597,0.0247505304105821,-310.950727340881
0.673756522185678,-0.669978687159873,1.85390876164075,-1.02890222255345,0.0772097433944908,0.150672149095313,3.11938584272382,-0.1020928279944,0.00497555428465957,0.299449745068021,0.0116459921079686,-326.151533733599
0.477236413161994,-0.254766169091789,1.84745687655182,-1.00906099583597,0.0581551108404979,0.330344260968862,2.5187812807857,-0.11342132804547,-1.21619255504148,0.340947684620299,0.0261498407079781,-311.911860663699
0.411991816585301,0.00324400341820924,1.9295350197673,-1.04827930565853,0.0581551108404979,0.103754227239685,2.76235525598507,-0.11342132804547,-0.59241940599309,0.317526660040569,0.0230265141704314,-314.455528922459
0.411991816585301,-0.272260885158866,1.97042253491139,-1.07504475210561,0.0581551108404979,0.288786142066927,2.58627617690224,-0.11342132804547,-1.22473238533624,0.326231009197675,0.0111707254340472,-320.336003828701
0.411991816585301,-0.0856587442249776,1.95061179973108,-1.04964689820306,0.0581551108404979,0.593786483660639,2.73725694183702,-0.130513426293835,-0.569788355967818,0.305918285553577,0.00665191763591287,-321.515528905221
0.411991816585301,-0.284680580619037,1.85216324906554,-0.982546239854617,0.0581551108404979,-0.446615088882522,2.75231490944823,-0.123760891582227,0.734734852878528,0.338333275807906,0.0170648998949036,-314.530907370813
0.595146872535794,-0.40357602672616,1.85499072689957,-0.988169108690759,0.0581551108404979,0.218852691528479,2.86159016254016,-0.150016451237149,0.0735674456360459,0.32021435399839,0.0238543862924981,-314.129077429254
0.639405633195525,-0.29195455259448,1.78018803530722,-0.967889135600843,0.0581551108404979,0.372275903205488,3.18701636560113,-0.0994300509427843,-1.58039590485054,0.410875272967201,0.00810762064681936,-301.971746143758
