LL
-167597.414377822
-70349.9170853506
-44086.6863575369
-25038.9628942963
-6902.10438426153
-6692.56499982223
-4240.72469738402
-3755.48487555074
-3526.9590905483
-3438.95100659738
-3433.1968088793
-3111.56255962676
-3020.72633585277
-2915.43549567553
-2750.95530168112
-2721.4594109599
-2267.75178986189
-2211.78144666805
-1986.65878182223
-1940.23215670834
-1663.76663044668
-1382.36103069164
-1184.55544551424
-1114.24189488897
-1101.23202248379
-1067.41418792976
-1065.50179444053
-1061.87379456546
-1058.46976357444
-1048.75021817925
-1083.09542119158
-1044.10327723378
-1072.34826347444
-1084.57543560963
-1064.39027434065
-1047.26122588512
-1021.84469515419
-1038.04285025085
-1041.32761730893
-1054.89581786992
-1032.80137929682
-1048.79470512476
-1033.46576827387
-968.246307354226
-947.257696680739
-872.857490086046
-810.777249481588
-760.006850302618
-713.917806341442
-697.452480317548
-712.74005636206
-657.992179201183
-660.009676469798
-655.292963550661
-632.297713523146
-666.67591748354
-647.133274745508
-661.766118951692
-639.822465002568
-639.990548453005
-633.375833574872
-631.95490719617
-608.634669524206
-636.307873490095
-614.699317419756
-608.928144024664
-617.245596619071
-610.704479899645
-614.527539526596
-635.900777806086
-612.482092051989
-630.479873284025
-597.981996942306
-590.954658284779
-596.388447766163
-587.726736190352
-616.697170510623
-604.402991717867
-604.082114054115
-620.003043426482
-626.85687959843
-645.853463674271
-618.199102319204
-625.07921275244
-648.61755006074
-644.41978682007
-631.412084324757
-648.768306053335
-628.230446606481
-630.086252130624
-627.957724687941
-626.532959824823
-618.170593647606
-637.159869194371
-647.133018253103
-630.329134631124
-622.647296294839
-628.203341155299
-636.511760377381
-641.329835243948
-630.225622169461
-627.982840689331
-617.229135627591
-629.129846544529
-642.782140983492
-618.987022463477
-640.674285158598
-637.792870464399
-617.68272920359
-619.451544506051
-617.54155069012
-592.36942704617
-597.7586287808
-579.423250289443
-591.672315986904
-589.910750974826
-581.843210160345
-585.865002319222
-606.650831372904
-568.052936963933
-534.586018142158
-548.509523010093
-578.711916516784
-604.942583263313
-629.36666164263
-595.317786489315
-628.650764482775
-604.496315741796
-589.660649323958
-618.818476347389
-593.342421755934
-619.792247921909
-596.501129301948
-607.541895145974
-659.641610739412
-665.489032142207
-677.391496057032
-682.357734990299
-687.877048665375
-694.402133227608
-708.337742991499
-688.668709689971
-700.133128480171
-694.065272835725
-699.139189211751
-706.518651546088
-696.899812700229
-701.744280258424
-687.913235275268
-689.01624091306
-690.646841702914
-697.0980581228
-689.330655744783
-699.986135075413
-697.302960298418
-695.899170728504
-697.390579187294
-691.738380097919
-679.95674376594
-674.838818633215
-678.113570558978
-688.398397311431
-670.630241647667
-677.298891474616
-674.246322653316
-704.899281327584
-683.682288236916
-689.045803626532
-694.840959502902
-691.927801911825
-699.255647115434
-672.975341587334
-688.034733095981
-685.915257486645
-692.430462593397
-703.349997343245
-685.087934892939
-691.172615563744
-674.189184934923
-680.462384763389
-698.321880906925
-670.570230356189
-675.502181140498
-679.207258049551
-701.886283380991
-695.651292168726
-689.527906447763
-675.435632102642
-684.897420783492
-722.583701921168
-701.374521286851
-698.938119352039
-704.435618811343
-691.414020909027
-670.843294065626
-675.767183101906
-668.561437662843
-698.120451660896
-683.099698602402
-704.433930238228
-667.202960365804
-683.167920534223
-686.926910714076
-694.821554822135
-704.984385264362
-704.825679486402
-700.225789209755
-680.013831766166
-689.239369194217
-689.759959180177
-665.226693814916
-662.673899576155
-656.347167910145
-653.485238908448
-648.74584020086
-689.42159212574
-667.254155773058
-676.641896095033
-650.26700662801
-671.16697255
-655.971225691719
-675.890359292172
-681.602550941127
-668.148369265371
-672.778896311955
-663.549344792564
-681.61785139808
-651.472470847443
-658.742526592765
-653.676551101577
-646.012777710839
-645.257528033263
-648.309296886144
-661.00184623539
-670.123596149495
-671.531726424114
-672.194886501869
-679.01803298683
-683.573012150592
-681.162209912059
-690.509248766629
-702.5608068267
-693.974142459182
-681.017858747699
-695.493882193495
-693.377390271953
-684.036563369286
-694.081259888583
-679.830780907872
-688.100735113856
-695.023449367256
-692.270975495465
-684.628990544567
-705.602482456373
-707.495232548703
-700.514702577106
-712.668876276932
-702.998814150564
-713.574082659163
-697.151303183685
-691.926561722013
-701.280076827698
-708.026462930625
-713.180245220919
-695.817355347495
-683.741986010327
-704.560758116656
-707.136402182366
-708.88955840295
-714.889943788634
-690.006322213823
-693.562533101516
-681.607029339023
-693.220682839677
-698.238248881646
-701.363034254361
-692.761135899833
-688.448502111328
-668.011169556684
-669.077238645443
-679.132156426004
-679.680150826462
-668.931738647459
-652.320505058082
-641.25131439228
-650.382004546853
-663.093933412973
-659.599284628965
-662.676460479038
-675.416615725077
-663.833144091499
-647.993241914068
-659.771672536084
-658.034341365326
-647.89697595071
-667.860777656226
-664.24988845835
-661.365846635466
-677.847294068625
-690.185904585256
