mu,V0,sigma_BS,LL
0.00425004192998406,0.010588425177896,0.102900073750683,-16.6479956636856
-0.00602774060238551,0.010588425177896,0.102900073750683,-13.6078482892103
-0.00928022471344252,0.010588425177896,0.102900073750683,-14.0309254182029
-0.00957658524940064,0.010588425177896,0.102900073750683,-14.1025797423507
-0.0103874509405565,0.010588425177896,0.102900073750683,-14.3268909530859
-0.0109623822473402,0.010588425177896,0.102900073750683,-14.5110131962823
-0.00317221512404717,0.010588425177896,0.102900073750683,-13.7853946191634
-0.00846840159854767,0.010588425177896,0.102900073750683,-13.8629592623249
-0.00419222423630372,0.00851864784513876,0.0922965213057283,-13.3856076973363
-0.0101064355152532,0.00851864784513876,0.0922965213057283,-13.9732899698225
0.00242401955047482,0.00851864784513876,0.0922965213057283,-15.3386051358515
-0.00288066719171872,0.00851864784513876,0.0922965213057283,-13.5536863776425
-0.00664060457395759,0.00851864784513876,0.0922965213057283,-13.3617071169847
-0.00712584145906025,0.00851864784513876,0.0922965213057283,-13.4017924646139
-0.00902860331142669,0.00851864784513876,0.0922965213057283,-13.7020510485291
-0.00704680378413422,0.00851864784513876,0.0922965213057283,-13.394252273308
-0.00610371030885761,0.00266849220814824,0.051657450654753,-13.1045343985805
-0.00488109576186778,0.00266849220814824,0.051657450654753,-13.096627606527
-0.00581490029259024,0.00266849220814824,0.051657450654753,-13.09414005469
-0.00318979132247338,0.00266849220814824,0.051657450654753,-13.2415034555581
0.00211312983003668,0.0131140835295444,0.114516739080121,-15.7917690550506
-0.00379734963896959,0.0131140835295444,0.114516739080121,-14.0217901850741
-0.00517890573266865,0.0131140835295444,0.114516739080121,-13.9250700873255
-0.00385248816567138,0.0131140835295444,0.114516739080121,-14.0156286700874
-0.0124403054672263,0.0131140835295444,0.114516739080121,-15.3915632878912
-0.00328574499903433,0.0131140835295444,0.114516739080121,-14.0880837309562
-0.00776672372623415,0.0135194259878816,0.116273066476642,-14.1155303970523
0.000185607922312136,0.0135194259878816,0.116273066476642,-15.0221464667459
-0.00286225827904842,0.0135194259878816,0.116273066476642,-14.2043181767639
-0.00585493361551642,0.0135194259878816,0.116273066476642,-13.9701142998563
