LL
-17.8950264015411
-14.835794430765
-14.1089900836293
-14.7585271070743
-14.5921001102452
-14.383294862548
-14.6915993336241
-14.4464354717447
-14.8305461431605
-13.1617393078563
-13.4241347528834
-13.4209611822544
-13.9996570304616
-13.3838213983354
-15.6204259550887
-14.4681804668977
-13.7176847048976
-13.3656970168257
-13.0628074557449
-13.5838872525484
-13.0600548332621
-13.9869886461745
-14.1355619769145
-14.3002868986739
-14.1838675905651
-15.9872660707685
-15.4502565771712
-15.3820808485485
-15.1892470420938
-15.6149939084139
-14.3468969170245
-14.3469936730259
-14.7173372887504
-14.4143905310666
-14.3619596036746
-14.7964866251176
-15.7624362431536
-12.9267481879226
-14.1492629906995
-13.0887126130805
-13.1173391616968
-13.5772577653711
-13.1549475738652
-13.2670975071141
-15.3937633322659
-14.8565481264871
-13.1118961195665
-13.1514408877238
-13.2899482158524
-14.1283827651278
-15.1809227926454
-15.1266416675355
-14.976581389413
-13.2558098111691
-13.6542724387082
-15.6207999020507
-13.1522679469326
-13.5966047489112
-13.0991491176258
-13.2265183972009
-13.1436902020199
-14.0276513593434
-13.8874329144689
-13.4682554995028
-15.0560062798641
-13.0882916051116
-13.2962887164634
-15.0340000898684
-13.9474783411976
-13.2266066438629
-13.1157061485871
-13.2061387703439
-13.4047453968783
-13.1001978984873
-13.0927124972363
-13.8919734369169
-13.5205475273563
-13.3957573416202
-13.4639941089044
-13.255915201862
-13.2616060852952
-13.1480525489261
-13.1757378990325
-13.7566854419078
-13.558699175959
-13.2084566606865
-13.5151969132225
-14.5212231838194
-13.4798338963051
-13.1164309559371
-13.0902567427565
-13.3003817110989
-13.5125916217418
-13.3639506965199
-13.5785794030727
-13.1734935623296
-14.1074415170095
-13.1861270419576
-13.1226012774299
-13.2485409485891
-15.5134086620865
-14.3870309831254
-13.4738091415794
-13.2183905987343
-13.0137326567344
-13.6687246021925
-15.8207717654271
-13.0561422208821
-13.0787992113143
-13.0298825893695
-14.4101914628355
-13.4006449496767
-14.9482019782471
-14.0540283403881
-14.1835436869193
-14.0630311240596
-14.1510878133747
-14.348603216012
-15.8400523200733
-14.3680422586617
-14.2364907568546
-14.0855493281395
-13.9363312761105
-14.1171443275017
-18.8024196652282
-15.8882738237996
-14.4892112809615
-14.6278268807644
-15.2311971064892
-14.4721208156392
-13.3276903191066
-15.9023534751949
-13.4568918427608
-14.0568887090416
-13.609301424486
-14.9984207068127
-13.8854426208062
-13.8702812927796
-13.9305752711
-14.1724496917065
-15.0630956000241
-15.4105292590536
-14.7402649615484
-14.3837664510098
-14.6246706392767
-15.4987961010702
-13.0314324127748
-13.0419787158409
-13.0566678586551
-13.1396536021625
-15.791926042568
-13.5794436269649
-13.1077086627156
-13.0689639589585
-13.5836828574694
-13.0242656666667
-13.1095167889018
-14.5744983969305
-13.196162312157
-13.7342574075402
-13.1295017680977
-13.4250909412241
-15.2250354512015
-12.9950018103167
-13.180636432063
-13.011966624543
-13.4252493341852
-13.3294029159704
-13.8505301420627
-13.0460931244798
-12.9962944173458
-14.1953472882193
-14.2871620929876
-13.8662325939578
-13.3894854252195
-17.6649951811247
-13.0568049956645
-13.1160027786202
-13.0247719181566
-14.8540434546583
-12.9949858234646
-14.4122624494727
-13.0950343091457
-13.5880579694873
-15.2949012042277
-14.4337201047602
-14.8758745198154
-17.1632226157543
-15.2138714296723
-13.983264889671
-13.9781528405892
-14.3860038558126
-14.2092513884525
-14.5424948829282
-16.1724926143773
-13.9786687368363
-13.9889285507116
-14.0675520598334
-13.9792357257411
-13.9872749672873
-14.4033109030733
-17.3095452726264
-16.511772524694
-16.2894451393532
-17.1558885641971
-16.5295350060121
-16.331549427278
-16.195087428376
-16.34705691363
-16.609754657369
-16.3952371391571
-18.3443313731123
-14.1992837920513
-14.199104139627
-16.0524276918368
-14.4218360822076
-14.163758956677
-15.8785243873906
-14.141095598501
-15.9224803565436
-17.5340074114866
-16.5107492848351
-18.0267274679565
-17.1214401787764
-16.7460673397688
-16.7300582158742
-17.5474375393298
-17.9268047971937
-19.3104783251643
-17.7026017582033
-15.9843372470736
-15.336044975266
-15.1670862702055
-15.5321019759195
-15.116587630963
-15.1079863506016
-15.176699403473
-15.1880341708101
-14.5706801218831
-15.4467016906336
-15.3037441615601
-14.7051640467603
-14.8866909005337
-15.6283945605389
-14.9758601084383
-14.4918015648359
-14.7212452744661
-14.5591124154424
-14.804917392275
-14.9767071492277
-14.445567490023
-14.4527188928037
-16.246409902342
-14.4994615748918
-14.7244900988377
-14.85343615243
-16.8133726972455
-15.1882885599088
-16.2980506751509
-14.8442850000969
-16.4555569928803
-16.3029523172983
-14.8591499404726
-14.9500649764998
-14.8828541902046
-15.4303892019303
-15.3483863446274
-14.8815400482596
-16.8147323294386
-14.9241323901855
-13.870760635002
-14.1207555002871
-14.2523431079582
-15.2393596025524
-15.8057525562441
-15.2472694976081
-15.3728531485443
-16.9970310148736
-15.4524663504121
-18.7076040818118
-18.6775814152688
-16.646471333758
-13.3725141731694
-13.4049490478151
-14.1800378113513
-14.0473791505862
-14.0161010841542
-15.2580740665151
-16.6041576766149
-17.4596144499615
-16.0026901875129
-15.9677088217938
-15.4334711193458
-19.2486782698393
-16.1659683529879
-15.590751303057
-18.0643110489972
-17.7587212008094
-15.8435246226826
-15.8746447309105
-14.4013332483662
-12.9977200501992
-13.0922102129662
-13.3973846745947
-13.0509469454549
-14.7598117739698
-12.988050226281
-13.1098518946818
-13.6965101667371
-13.9192473337083
-13.7101510957225
-13.9183342962913
-14.7803134331677
-15.7645569499199
-13.8103661000774
-14.2313613216685
-13.8492012804028
