acceptV0,acceptrho,accepts2V,acceptV_1,acceptV_2,acceptV_3,acceptV_4,acceptV_5,acceptV_6,acceptV_7,acceptV_8,acceptV_9,acceptV_10,acceptV_11,acceptV_12,acceptV_13,acceptV_14,acceptV_15,acceptV_16,acceptV_17,acceptV_18,acceptV_19,acceptV_20,acceptV_21,acceptV_22,acceptV_23,acceptV_24,acceptV_25,acceptV_26,acceptV_27,acceptV_28,acceptV_29,acceptV_30,acceptV_31,acceptV_32,acceptV_33,acceptV_34,acceptV_35,acceptV_36,acceptV_37,acceptV_38,acceptV_39,acceptV_40,acceptV_41,acceptV_42,acceptV_43,acceptV_44,acceptV_45,acceptV_46,acceptV_47,acceptV_48,acceptV_49,acceptV_50,acceptV_51,acceptV_52,acceptV_53,acceptV_54,acceptV_55,acceptV_56,acceptV_57,acceptV_58,acceptV_59,acceptV_60,acceptV_61,acceptV_62,acceptV_63,acceptV_64,acceptV_65,acceptV_66,acceptV_67,acceptV_68,acceptV_69,acceptV_70,acceptV_71,acceptV_72,acceptV_73,acceptV_74,acceptV_75,acceptV_76,acceptV_77,acceptV_78,acceptV_79,acceptV_80,acceptV_81,acceptV_82,acceptV_83,acceptV_84,acceptV_85,acceptV_86,acceptV_87,acceptV_88,acceptV_89
0.15412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
