acceptV0,acceptrho,accepts2V,acceptV_1,acceptV_2,acceptV_3,acceptV_4,acceptV_5,acceptV_6,acceptV_7,acceptV_8,acceptV_9,acceptV_10,acceptV_11,acceptV_12,acceptV_13,acceptV_14,acceptV_15,acceptV_16,acceptV_17,acceptV_18,acceptV_19,acceptV_20,acceptV_21,acceptV_22,acceptV_23,acceptV_24,acceptV_25,acceptV_26,acceptV_27,acceptV_28,acceptV_29,acceptV_30,acceptV_31,acceptV_32,acceptV_33,acceptV_34,acceptV_35,acceptV_36,acceptV_37,acceptV_38,acceptV_39,acceptV_40,acceptV_41,acceptV_42,acceptV_43,acceptV_44,acceptV_45,acceptV_46,acceptV_47,acceptV_48,acceptV_49,acceptV_50,acceptV_51,acceptV_52,acceptV_53,acceptV_54,acceptV_55,acceptV_56,acceptV_57,acceptV_58,acceptV_59,acceptV_60,acceptV_61,acceptV_62,acceptV_63,acceptV_64,acceptV_65,acceptV_66,acceptV_67,acceptV_68,acceptV_69,acceptV_70,acceptV_71,acceptV_72,acceptV_73,acceptV_74,acceptV_75,acceptV_76,acceptV_77,acceptV_78,acceptV_79,acceptV_80,acceptV_81,acceptV_82,acceptV_83,acceptV_84,acceptV_85,acceptV_86,acceptV_87,acceptV_88,acceptV_89
0.03405,0.592235,0.230315,0.01758,0.01791,0.02832,0.0232,0.02215,0.02209,0.01512,0.01657,0.03028,0.03115,0.03165,0.02657,0.02603,0.02382,0.02936,0.03352,0.03545,0.00011,0.16683,0.05974,0.0389,0.02075,0.02159,0.01933,0.03298,0.02886,0.0197,0.01451,0.02185,0.02095,0.01709,0.02826,0.04238,0.02642,0.0227,0.02393,0.02282,0.03588,0.02039,0.01695,0.02096,0.02796,0.0209,0.02359,0.02488,0.02931,0.02765,0.02838,0.02384,0.01677,0.01445,0.01912,0.0128,0.014,0.01718,0.01883,0.02841,0.02555,0.02107,0.02658,0.0214,0.02036,0.0284,0.02593,0.03681,0.03023,0.02841,0.02994,0.02425,0.02375,0.0197,0.02194,0.02383,0.02544,0.02564,0.02322,0.02974,0.02031,0.02263,0.02178,0.03911,0.03786,0.02728,0.01963,0.01947,0.02971,0.02441,0.0218,0.02073
