mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y,LL
-0.00129098173044683,-0.966299472561906,0.00364409211749017,-1.05805975827511,0.00277557359672974,0.00034713232232483,0.0165799242477526,0.0386903404266931,0.00324652775890286,449.378214221153
