mu,rho,alpha,beta,V0,sigma_v,lambda,mu_y,sigma_y,LL
-0.00300388604823667,-0.956084961481955,0.00357162158253226,-0.936101052681213,0.00359703075562988,0.0813613656112212,0.00569067809732683,0.194643044774996,0.828062746508375,434.911745130276
-0.00260384967707252,-0.959348317900211,0.00352372961267275,-0.902081036450925,0.00359703075562988,0.0813613656112212,0.0142006181622942,0.0433976130262393,0.719455472767841,411.745576626049
-0.0034551514192923,-0.959348317900211,0.00366137586240862,-0.937941276969808,0.00359703075562988,0.0813613656112212,0.0453975327116593,0.140933361544383,0.716172329431948,423.686572727962
-0.00357661997715962,-0.959348317900211,0.00356583083829244,-0.956000996650344,0.00359703075562988,0.0813613656112212,0.0110497888271354,0.0179165347294183,0.864763706670117,434.008279278047
-0.00224504561791546,-0.959348317900211,0.00359620772243215,-0.932858453221814,0.00359703075562988,0.0813613656112212,0.0100943125406919,0.0244139906218183,0.676321198548141,418.162691023172
-0.00391702702056968,-0.950954909703486,0.00373568488199506,-0.971685001772679,0.00359703075562988,0.0813613656112212,0.0391907698834652,0.0127824040241618,0.728927621677124,429.685872641157
-0.00264285220116094,-0.950954909703486,0.00361434479835644,-0.978096522350014,0.00359703075562988,0.0813613656112212,0.00563667046269195,-0.0304585111580739,0.823753476770038,452.032497870532
-0.00393925182571567,-0.950954909703486,0.00375919728625201,-0.974519465051277,0.00359703075562988,0.0813613656112212,0.0247221221256076,0.0114328473034556,0.704440656075405,416.419059715251
-0.00463152503078909,-0.950954909703486,0.00373083685352016,-1.00489898562282,0.00359703075562988,0.0813613656112212,0.00260966414098393,0.164292483528986,0.690243088572043,397.508245767169
-0.00401124189058273,-0.958813492215522,0.00365131342594227,-0.952077611848923,0.00359703075562988,0.0813613656112212,0.00818992876663257,0.0133350397573419,0.801120490734142,436.28023410913
-0.00337331992529946,-0.958813492215522,0.00370112775780797,-0.933693157116628,0.00359703075562988,0.0813613656112212,0.0187938964427417,0.114999239586691,0.727065284986026,425.809059920499
-0.00419800102628676,-0.958813492215522,0.00380258402941673,-0.936385165719037,0.00359703075562988,0.0813613656112212,0.00434682076237618,0.143340768021943,0.684736325987626,433.700196944236
-0.00727768692112841,-0.958813492215522,0.00400087495804714,-0.999719298921799,0.00359703075562988,0.0813613656112212,0.00995778636379071,-0.0602371148405088,0.824719221482253,459.838188373425
-0.00500254301464175,-0.958813492215522,0.00367309131615554,-0.959478982032568,0.00207675255988672,0.0813613656112212,0.0190815602452805,-0.0392454180162967,0.727914739946547,391.608528053252
-0.00402549455498127,-0.958813492215522,0.00373690458997229,-0.99857437955532,0.00207675255988672,0.0813613656112212,0.0172869641792272,0.0886306079743043,0.651611845190756,407.917808945717
-0.00454575944443445,-0.958813492215522,0.00355545619631238,-0.948322607094937,0.00207675255988672,0.0813812317579466,0.0357246426854522,-0.00639134596108521,0.67447979513339,437.527401434073
-0.00361337822955814,-0.958813492215522,0.00372917896308922,-1.03616569524931,0.00207675255988672,0.0813812317579466,0.0119502252776691,0.137241890326449,0.670083569833931,433.683807099228
-0.00353194404003409,-0.958813492215522,0.00359298463682722,-1.01457797219459,0.0181652694120257,0.0813812317579466,0.0217721559409422,0.113016519962208,0.700438130744631,403.69980951665
-0.00348911824169421,-0.958813492215522,0.00361852370989222,-0.988486814797912,0.0181652694120257,0.0813812317579466,0.0531617441802064,0.129947638438271,0.742792247372027,430.677728908713
-0.00144007038823368,-0.958813492215522,0.0033303004408022,-0.956169167764863,0.00104298452045466,0.0813812317579466,0.034352014457868,-0.142723746681108,0.738802215997607,411.814636797086
-0.000316079493884336,-0.958813492215522,0.00332095334702833,-0.97096131550321,0.00104298452045466,0.0813812317579466,0.0057853759926971,0.00441040397945675,0.721020335753465,434.423530703784
0.000538578717357113,-0.958813492215522,0.00318993145663639,-0.992992476352957,0.00104298452045466,0.0813812317579466,0.0061839071913464,-0.0361058700492313,0.769739119138161,418.267385443797
0.000311664653408493,-0.940751544577422,0.00317740297038028,-0.94017312872942,0.00104298452045466,0.0813812317579466,0.00511566125859042,0.0337437384704937,0.799695586017622,453.678859682905
-0.000580303875899602,-0.940751544577422,0.00326487418939996,-0.908777912543415,0.00104298452045466,0.0813812317579466,0.0123353035543075,0.0825594272341972,0.673468060429432,429.552038755429
-0.00146118829175796,-0.940751544577422,0.00361215059218077,-1.0349775571047,0.00104298452045466,0.0813812317579466,0.00456231770143964,0.0420373301236854,0.718997982387426,441.042244337183
-0.00182489325035847,-0.941323100018482,0.00337439422610958,-0.952621722956624,0.00104298452045466,0.0813812317579466,0.0402625887584869,-0.0269571398873492,0.729645764890394,426.034676161028
-0.000693947489969357,-0.941323100018482,0.00363679058288597,-0.947755359815339,0.00104298452045466,0.0813812317579466,0.016959719132261,-0.0475227869759297,0.753569560835165,444.681812381041
-0.00471582533038276,-0.941323100018482,0.00391462091948385,-0.978406890236282,0.00104298452045466,0.0813812317579466,0.0492094548736316,0.0929044963263874,0.709880729854834,426.831843749018
-0.00626132293584098,-0.941323100018482,0.00384569300225753,-1.01827917716377,0.00104298452045466,0.0743799490415076,0.00680578724276189,0.0196912653632599,0.82995285469609,451.068588070972
-0.0062371272518266,-0.941323100018482,0.00368339753990073,-0.980644600756144,0.00104298452045466,0.0826207168490589,0.0337812244089195,0.192149608873663,0.721374418775538,432.449309746188
-0.00143556560669626,-0.941323100018482,0.00329338388873882,-0.899641708908346,0.00104298452045466,0.076892122843692,0.0178504429545442,0.0136011696396599,0.719411142807256,410.500387133947
-0.00268321785624538,-0.967029700464278,0.00350944166493658,-0.993949821112429,0.00104298452045466,0.076892122843692,0.00894422954735869,-0.0694771106929504,0.735861757118701,444.001783850493
-0.00138480966382719,-0.936477388968632,0.00345500002956105,-0.929248066202525,0.00104298452045466,0.076892122843692,0.0148482436338278,-0.0744667255242606,0.928382533675281,459.558924663267
-0.00257981199248593,-0.956916674827895,0.00356230808380347,-1.06070346980098,0.00104298452045466,0.076892122843692,0.0677277296966313,0.0513924523437628,0.695935462594708,390.77810692556
-0.000840903680839876,-0.956916674827895,0.00332543221325378,-0.983589790546906,0.00104298452045466,0.076892122843692,0.038500020415432,0.121403048793805,0.750358165516503,422.762062762492
0.000617046231718631,-0.956916674827895,0.00315629750535951,-0.904432213418001,0.00104298452045466,0.0814300430640308,0.00911593401359425,-0.137673235962378,0.772033841171133,442.127742053109
-0.00015692890394795,-0.956916674827895,0.00348370966931384,-1.00386151393317,0.00104298452045466,0.081542198123714,0.0361220058127689,0.065442948094603,0.747028253243391,407.102621264
4.0258753731891e-05,-0.956916674827895,0.00330940252866963,-0.997774416398874,0.00104298452045466,0.081542198123714,0.0123031101106532,-0.0832413765479756,0.649416307372641,375.868905168161
0.00158574434559714,-0.956916674827895,0.00329817166670348,-0.954725926708592,0.00104298452045466,0.081542198123714,0.00485542621387965,0.114943199539913,0.720088077123573,413.662239913288
-0.00194552906820365,-0.944642664507365,0.00348273762100825,-0.961401963645048,0.00104298452045466,0.081542198123714,0.0272834678665074,-0.138270656939846,0.795264220113436,458.759388996144
0.00110611927305264,-0.944642664507365,0.00335428233201988,-0.87667058697245,0.00104298452045466,0.081542198123714,0.0166871500817173,0.185729874091748,0.74884552551572,402.995907712811
-0.000434565452879343,-0.944642664507365,0.00328825814702216,-0.950459295243657,0.00104298452045466,0.081542198123714,0.00491950674995955,0.0459494725028406,0.65578055909524,398.932370208157
0.00118737298461117,-0.944642664507365,0.00309659759857958,-0.932170169377381,0.00104298452045466,0.081542198123714,0.0180676373440952,-0.0752703832938413,0.75833150257581,402.530423107861
0.00418976532664026,-0.944642664507365,0.00318594151708195,-1.04492494129244,0.00104298452045466,0.081542198123714,0.0110170451187942,0.0158319792490733,0.791490495601727,424.187769153947
0.00393241134094521,-0.960370825432443,0.00299282410195873,-1.0061060771048,0.00104298452045466,0.081542198123714,0.0129727020023954,-0.0104519028890884,0.752121936492427,417.600262704678
0.00463700406165933,-0.958578697070446,0.00302131990597376,-0.992909998739731,0.00104298452045466,0.081542198123714,0.00952330124631717,-0.043430466298038,0.769349695502902,449.042103347041
0.00384638687226775,-0.958578697070446,0.0031616808921569,-0.927861653706233,0.00104298452045466,0.081542198123714,0.0424910884268446,0.0921616561220983,0.62685600268996,392.743075756925
0.00461535267427682,-0.958578697070446,0.0030406724579692,-0.994043203285987,0.00104298452045466,0.0878134724129376,0.0168208587127741,-0.00810250110910376,0.643471691315891,407.570044644409
0.00514131065743066,-0.958578697070446,0.00283551963204702,-0.948536724330674,0.00104298452045466,0.0878134724129376,0.0185047667816721,-0.0353640213450473,0.800338093744077,450.499930050672
0.00606508230956849,-0.958578697070446,0.00292554331180306,-0.927366672925543,0.00104298452045466,0.0878134724129376,0.0441844458156712,0.206193264459102,0.683494607853057,418.702583628277
0.00511832056924054,-0.958578697070446,0.00292739061733121,-0.908220076272556,0.00104298452045466,0.0878134724129376,0.04554516402176,0.095331496497353,0.694813040592339,441.698282912505
0.00599427560429235,-0.958578697070446,0.00296957086280285,-1.00462862443996,0.00104298452045466,0.0878134724129376,0.00314160393632322,-0.0731999565320526,0.704833502026667,425.823360705907
0.00430838344935744,-0.958578697070446,0.00299683899061688,-0.90406565038756,0.00104298452045466,0.0878134724129376,0.00574861936284676,-0.048778851150711,0.751196735022933,438.732981525139
0.00385162315655292,-0.958578697070446,0.00307637370624575,-0.898759289523885,0.00104298452045466,0.0878134724129376,0.00681859789458919,0.0220508584226734,0.787079421655212,425.198081920382
0.00126804322480758,-0.958578697070446,0.00321319801924448,-0.912143727971781,0.00104298452045466,0.0878134724129376,0.00612060020180897,-0.0879356075660405,0.652267569468081,414.798140822557
0.000457638936280475,-0.958578697070446,0.00338105912433276,-0.978619698872342,0.00104298452045466,0.0878134724129376,0.0125967011432023,0.0581726300084938,0.713320099329793,424.363151618217
0.000368053465020131,-0.958578697070446,0.0033489310338286,-0.962220384671538,0.00104298452045466,0.0878134724129376,0.0101337537864926,0.0794089613827454,0.782944036803988,438.043423723401
0.000844295645913227,-0.958578697070446,0.00324741908825916,-0.92794096796848,0.00104298452045466,0.0878134724129376,0.0123035967778436,0.0882164987835686,0.756994009826209,433.262627624648
0.00195233427204623,-0.958578697070446,0.00331941849278343,-0.871222624228381,0.00104298452045466,0.0878134724129376,0.0171929003313407,-0.0684915104683187,0.733334440848706,415.730675844016
-0.00107438379172392,-0.958578697070446,0.00369741361417006,-0.908987902897882,0.00104298452045466,0.0878134724129376,0.0150075653978601,-0.0782412041668003,0.772819560260602,411.395159602701
-0.00310529932274479,-0.962238772216318,0.00354700793874158,-0.994902211369793,0.00104298452045466,0.0878134724129376,0.00790093500646826,-0.0487234758437212,0.670556482172892,408.125822616793
-0.000689996343248625,-0.963487865016369,0.00339225771860892,-0.995469800298118,0.00104298452045466,0.0912108537644468,0.0125556286557686,0.00670553245042681,0.697100943051405,408.364338054427
0.000680616048372956,-0.963487865016369,0.00321798366085064,-0.928211263707678,0.00104298452045466,0.0912108537644468,0.0095800839991364,0.0564765694462968,0.723576996285507,396.193629941601
0.000844805565717315,-0.963487865016369,0.00338237717422486,-1.04993646772759,0.00104298452045466,0.0912108537644468,0.0168740543335839,0.0615181812084934,0.706734933470173,412.153763135892
0.000307257319687206,-0.963487865016369,0.00344911813090913,-0.971972727080164,0.00104298452045466,0.0912108537644468,0.00669668104148916,0.00232835550478642,0.805880370684327,423.322321535038
-0.000338615760810773,-0.963487865016369,0.00342237200045331,-0.943728892433784,0.00104298452045466,0.0912108537644468,0.0172945431550481,0.237981317765028,0.700397459710876,375.377179042378
0.000175772083950777,-0.963487865016369,0.00357877804017533,-0.971787232834365,0.000368913747158903,0.0912108537644468,0.0100341225240185,-0.121663350464842,0.876343801177833,410.218497146854
-0.000219220776057207,-0.963487865016369,0.00342385860418258,-1.06797318111375,0.000368913747158903,0.0932945563890603,0.02558054925152,0.183447718075516,0.660325390339194,365.539471537291
0.00132965326219403,-0.963487865016369,0.00318737160691078,-1.00181974424533,0.000368913747158903,0.0932945563890603,0.0194086969318554,0.0971056886953441,0.80652839735437,430.703818983863
0.00156753421782854,-0.958056052039196,0.00342637547302289,-1.03022003823065,0.000368913747158903,0.0922573566481803,0.0417667529965477,-0.033232798423436,0.855733445926817,420.585808670961
0.00135758970349313,-0.958056052039196,0.00311837411884728,-0.930740657234767,0.000368913747158903,0.0922573566481803,0.0119218765542867,-0.0184135425368097,0.735207745545549,434.567751082256
0.00127592674318463,-0.958056052039196,0.00323821249019412,-1.03489340990113,0.000368913747158903,0.0922573566481803,0.0226053730658963,0.00937653029680521,0.727262572325531,428.747960014429
0.00065433215103231,-0.958056052039196,0.0033024484507463,-1.04248418072229,0.000368913747158903,0.0922573566481803,0.00170590011947392,0.138650170428383,0.694009828435789,421.52161676901
0.0029924730595178,-0.958056052039196,0.00309802708260255,-0.989200509497296,0.000368913747158903,0.094796873808114,0.00421181003553886,-0.025459310905191,0.781756560167667,436.860474291635
0.00421262375235919,-0.958056052039196,0.00293276537781226,-0.903418394182013,0.000368913747158903,0.0891503434314648,0.0214568203048546,-0.0353183363165386,0.747002741938115,419.217795561056
0.00355250501644937,-0.958056052039196,0.00324177114730599,-1.00506717857145,0.000368913747158903,0.0891503434314648,0.00600481160902775,0.142096184420404,0.708384985470332,388.004381125407
0.00240975508977961,-0.958056052039196,0.00325861598545996,-0.958165537060622,0.000368913747158903,0.0891503434314648,0.0126268616989482,0.051446818680617,0.684126998072471,412.3955846385
-0.000279954080357602,-0.958056052039196,0.00343541402634682,-1.00164994684919,0.000368913747158903,0.0891503434314648,0.0134977064091708,0.0111580886010903,0.707392337151137,422.730787839935
-0.000150317477934139,-0.958056052039196,0.00307522571025141,-0.958020228656481,0.000368913747158903,0.0891503434314648,0.0139189644557126,0.0781070752603793,0.693522083878504,411.009843093068
0.00332784183974098,-0.958056052039196,0.00313924052623395,-1.00137691050013,0.000368913747158903,0.0891503434314648,0.014721309574181,-0.00284814988217781,0.798223051377362,422.01683086135
0.00230108607992933,-0.958056052039196,0.00329854691403769,-1.00293478464501,0.000368913747158903,0.0891503434314648,0.00654929067567671,0.074099975832452,0.732368293044293,413.18766778534
0.0014868534769697,-0.958056052039196,0.00342334217470191,-0.965273597722056,0.000368913747158903,0.0885729693904818,0.0132252719912691,0.132910522919259,0.720119411869012,444.192676652905
-0.00131471709906732,-0.958056052039196,0.00329941381420399,-0.920844893817812,0.00077178516832488,0.0881968011409999,0.0105674690178808,0.028598227521184,0.72361033848866,383.730102264842
0.00143985332469257,-0.958056052039196,0.00329003082734599,-0.909088856428721,0.00077178516832488,0.0881968011409999,0.0134057605111137,0.131057429305638,0.753440020906354,453.788046091447
-0.000823189694724683,-0.958056052039196,0.00337136467543404,-0.93306916736925,0.00077178516832488,0.0881968011409999,0.0115777556038205,0.0434831943494474,0.7349045878426,423.946632654906
0.0012115174170331,-0.958056052039196,0.00332311239406869,-0.910153532411366,0.00077178516832488,0.0881968011409999,0.00354519277529039,-0.00118656259822823,0.621010985956073,350.340112802329
-4.8751716615305e-05,-0.958056052039196,0.00331558612121654,-0.822439887060272,0.00077178516832488,0.0881968011409999,0.0258290652442924,0.00375122729995084,0.792077464790286,423.753304706597
0.000566894912742906,-0.958056052039196,0.00326328653361034,-0.890824811152039,0.00077178516832488,0.0881968011409999,0.0149548712359628,0.0641770533466114,0.730612101760328,438.643217347412
0.00180495805910329,-0.958056052039196,0.00328464397209316,-0.910060937076025,0.00077178516832488,0.0881968011409999,0.00512238680436797,-0.0158532856314279,0.709490639053321,405.978014553194
-0.000156127950724045,-0.958056052039196,0.00332230277448332,-0.882921543152089,0.00077178516832488,0.0881968011409999,0.00135105548882735,-0.0865416105777164,0.775659383994782,437.965309636334
0.000163524917334359,-0.958056052039196,0.00335802653558589,-0.928581504320441,0.00077178516832488,0.0881968011409999,0.0194522358619063,0.103000847838933,0.75058217928595,407.433272612338
0.00242496665204327,-0.958056052039196,0.00307152784046199,-0.945616422062619,0.00077178516832488,0.0881968011409999,0.00451170813970591,0.0142539928412898,0.614646537606317,381.908509829842
0.00315991612571244,-0.958056052039196,0.0032106479130872,-0.960098083983826,0.00077178516832488,0.0942522932603664,0.0192772653709976,0.00858209844529271,0.739953662111552,419.043421258178
0.00245012453928942,-0.958056052039196,0.00324105523347903,-0.873813271212708,0.00077178516832488,0.0942522932603664,0.0222065787892747,0.11000531211909,0.710797880063663,400.362788916663
0.00223410045222413,-0.958056052039196,0.00325234335096998,-0.991364784944967,0.00077178516832488,0.0942522932603664,0.00731465761266221,-0.0861635217208547,0.734320311725009,391.599026220571
0.00195332453954224,-0.958056052039196,0.0031059066810748,-0.904423547163758,0.00077178516832488,0.0942522932603664,0.0120327713336452,-0.0749509109142919,0.764187663564059,443.203095492463
0.004143403796442,-0.958056052039196,0.00314582963159963,-0.944111997169926,0.00077178516832488,0.0942522932603664,0.00943258349515349,0.0392499054514855,0.776963835433619,392.506531622245
0.0020306255898409,-0.958056052039196,0.00307798522511737,-0.901007488535211,0.00077178516832488,0.0942522932603664,0.0208017823740551,0.0344600825344908,0.680696885697288,425.332548972429
0.00158053480585327,-0.958056052039196,0.00303025386593551,-0.862979589911502,0.00077178516832488,0.0927287819763363,0.0117467457460831,0.0656315268129729,0.766493441396633,418.59522340903
0.00149651562322341,-0.956946483207462,0.00321059182402195,-0.938390330065812,0.00077178516832488,0.0927287819763363,0.0171090894776746,-0.00364559574116761,0.688493408495039,396.842265038629
0.00194501991947321,-0.956946483207462,0.00325271527787289,-0.82437648523791,0.00077178516832488,0.0927287819763363,0.0434265927843012,-0.0378843755637054,0.698941045257922,378.078872221799
-0.00199494950179181,-0.956946483207462,0.00346092538076299,-0.9222001281517,0.00077178516832488,0.0927287819763363,0.00419877287857195,0.11085586239145,0.64258448671321,403.963274101132
-0.00128445322809096,-0.956946483207462,0.00340928058945231,-0.894800099022421,0.00077178516832488,0.0927287819763363,0.0130520790595783,0.0743669913005366,0.697646166528882,403.681989505866
-0.00318476088931326,-0.956946483207462,0.00374846405514352,-0.930907610416858,0.00077178516832488,0.0927287819763363,0.0180653045214059,-0.0181715069930526,0.72921578925066,418.650083952003
-0.00352480748845384,-0.956946483207462,0.00369719688324082,-0.9932973128704,0.00077178516832488,0.0927287819763363,0.0153904166205266,0.127542784267892,0.74069558144836,431.080060436373
-0.00135008352433613,-0.96251264721019,0.00356333824020264,-0.980892978355105,0.00077178516832488,0.0927287819763363,0.0350841478888319,-0.100564045459068,0.693674103083375,434.428990681953
-0.00266082749015368,-0.96251264721019,0.00355302398839109,-1.00854910718749,0.00077178516832488,0.0927287819763363,0.0275765563594293,0.120807361857263,0.712286916785088,414.544094731534
-0.00103121606662986,-0.96251264721019,0.00346135852912754,-0.948323820283358,0.00077178516832488,0.0927287819763363,0.0150093762827356,-0.0415631357615905,0.84389405200696,442.476765167311
-0.0033157659829768,-0.961150154024259,0.00359989167742779,-0.901889615246393,0.00077178516832488,0.0927287819763363,0.0149206263810598,-0.00126537584225919,0.680945838912378,407.07887059952
-0.00174874466154183,-0.961150154024259,0.00351385192196887,-0.952676127609054,0.00077178516832488,0.0927287819763363,0.0130861991095848,0.132984221372563,0.672017554911551,396.35356312215
-0.00243400698089881,-0.961150154024259,0.00360474772838663,-0.984201148564716,0.00077178516832488,0.0927287819763363,0.0403803047068717,0.088607773716962,0.725645190098899,433.677955154397
-0.00300418524764147,-0.953754223895049,0.00362770866943356,-1.01522782562247,0.00077178516832488,0.0927287819763363,0.00665107143674151,0.0936740227011608,0.826012090417803,434.971536908435
-0.00145835729298574,-0.953754223895049,0.00338140300844547,-0.884113071976238,0.00077178516832488,0.0927287819763363,0.00922048483966238,0.0139754106872051,0.806861761532156,445.900673018143
-0.00122926095679449,-0.953754223895049,0.00327625333980133,-0.903208143287936,0.00077178516832488,0.0888427092471857,0.00842508065273655,0.043338843584677,0.71855481223398,397.761114515339
0.000940543297705281,-0.953754223895049,0.00341793372447535,-0.918884413324646,0.00077178516832488,0.0888427092471857,0.00214774327118239,0.150894466626594,0.746949051822828,424.663279976854
-0.0013728546777194,-0.953754223895049,0.00346245979768449,-0.89395170370345,0.00077178516832488,0.0888427092471857,0.0165365369911895,0.0827890234760793,0.700668196541258,417.621404771861
-0.00342029983262997,-0.962943257355651,0.00385322333585636,-0.96616848283629,0.00077178516832488,0.0888427092471857,0.0216514701395931,0.114027278931921,0.738064447864486,412.577307923959
-0.00487909893073435,-0.962943257355651,0.00379119552310592,-0.979095780251324,0.00077178516832488,0.0888427092471857,0.00516473739623507,0.039757430875633,0.733422911590359,427.440782457526
-0.00427351492788536,-0.962943257355651,0.00378520434287469,-0.933297699291397,0.00077178516832488,0.0888427092471857,0.00862097695471551,-0.131160213738265,0.768954309852565,421.474550485595
-0.00435300422776756,-0.962943257355651,0.00386222548051273,-1.00726815175333,0.00077178516832488,0.0888427092471857,0.000569772798571937,0.0642318624409862,0.66328136905171,424.938034960819
-0.00509431151493349,-0.968240375986933,0.00391093528932723,-1.01113300531015,0.00077178516832488,0.0888427092471857,0.00918638193351813,0.0495299979566943,0.720190142629557,404.913997065359
-0.00573836387330774,-0.968240375986933,0.00395735634690252,-0.959485232116656,0.00077178516832488,0.0888427092471857,0.00376957332862176,0.0305602822122262,0.660463363433436,418.140837950589
-0.00676745690752662,-0.968240375986933,0.00404125131415646,-0.964821989167017,0.00077178516832488,0.0888427092471857,0.0112076888959891,0.0468406172608196,0.631964713580582,399.965181608787
-0.00727878191265299,-0.963126329493047,0.00420303650644327,-1.01963929042637,0.00077178516832488,0.0888427092471857,0.00648522628502831,0.0778178040489549,0.680029083055637,446.466573359289
-0.00711452644485788,-0.968745161420992,0.00398065078683492,-0.89467818661437,0.00077178516832488,0.0888427092471857,0.00533530398125488,0.0790875824175661,0.739285938023168,425.578773443524
-0.00770869533439596,-0.968745161420992,0.00403345875002367,-1.01360294699768,0.00077178516832488,0.0888427092471857,0.0119013380520831,-0.0859151041963864,0.776403199320758,413.306939005406
-0.00542825733333329,-0.961812017890484,0.00387269697576799,-0.878806748360207,0.00077178516832488,0.0839155147079029,0.0204589973188978,-0.107262560230168,0.73597939997996,408.434542699807
-0.00700381159867598,-0.95815696360154,0.00395236885630374,-0.915085488625326,0.00077178516832488,0.0839155147079029,0.0058959239152223,0.0267811805445217,0.745750908140191,425.717148651386
-0.00709028001140023,-0.95815696360154,0.0039598319332413,-1.03189499261509,0.00077178516832488,0.0839155147079029,0.0251875195805508,-0.0572911722273969,0.749415843362345,403.668892241146
-0.00496752392613789,-0.967624049311151,0.00378141758396486,-0.909777381906714,0.00077178516832488,0.0839155147079029,0.0017322723706153,0.0349027653763518,0.690388762707809,419.893321689567
-0.00404989117279749,-0.968012290489055,0.00377601094181193,-0.888575051415526,0.00077178516832488,0.0793376030177825,0.00597490157182727,0.0172403505315301,0.719643021819444,397.166570544473
